name,Price Per Unit,Price Per Measure,Promotion
Kopparberg Raspberry    ,Kopparberg Raspberry    500ml,£2.35,£4.70 per litre,Buy 3 for £5.50
Kopparberg Spiced Apple,Kopparberg Spiced Apple500ml,£2.35,£4.70 per litre,Buy 3 for £5.50
Kopparberg Strawberry & Lime Cider Bottle,Kopparberg Strawberry & Lime Cider Bottle500ml,£2.35,£4.70 per litre,Buy 3 for £5.50
Kopparberg Strawberry & Lime Cider Cans,Kopparberg Strawberry & Lime Cider Cans12 x 330ml,£10,£2.52 per litre,"Offer price £10, was £14.50"
Kopparberg Strawberry & Lime Gin & Lemonade,Kopparberg Strawberry & Lime Gin & Lemonade8 x 250ml,£10,£5.00 per litre,"Offer price £10, was £12"
Kopparberg Strawberry & Lime Premium Gin,Kopparberg Strawberry & Lime Premium Gin70cl,£20,£28.57 per litre,
Kopparberg Strawberry Cosmo ,Kopparberg Strawberry Cosmo 250ml,£2.10,£8.40 per litre,Buy 4 for £6
Kopparberg Strawberry Gin & Lemonade ,Kopparberg Strawberry Gin & Lemonade 250ml,£2,80p per 100ml,Buy 4 for £6
Kopparberg With Strawberry & Lime,Kopparberg With Strawberry & Lime4 x 330ml,£4.50,£3.41 per litre,"Offer price £4.50, was £5.50"
Korev Cornish Lager ,Korev Cornish Lager 6 x 330ml,£6,£3.03 per litre,Buy 2 for £10
Kraken Black Spiced Rum ,Kraken Black Spiced Rum 70cl,£20,£28.57 per litre,"Offer price £20, was £23.50"
Krombacher Pils,Krombacher Pils660ml,£2.20,£3.33 per litre,Buy 4 for the Price of 3
Kronenbourg 1664 Lager Beer Bottles,Kronenbourg 1664 Lager Beer Bottles12 x 275ml,£11.50,£3.48 per litre,
Kronenbourg 1664 Lager Beer Cans,Kronenbourg 1664 Lager Beer Cans4 x 440ml,£4.50,£2.56 per litre,"Offer price £4.50, was £5.50"
Kronenbourg 1664 Lager Beer Cans,Kronenbourg 1664 Lager Beer Cans10 x 440ml,£9,£2.05 per litre,"Offer price £9, was £12"
Kumala Chenin Blanc,Kumala Chenin Blanc75cl,£6.25,£6.25 per 75cl,Buy 2 for £10
Kumala Core Pinotage,Kumala Core Pinotage75cl,£6.25,83.3p per 100ml,Buy 2 for £10
Kumala Rose,Kumala Rose75cl,£5.49,£5.49 per 75cl,"Buy 6, Save 25%"
Kumala Sauvignon Blanc ,Kumala Sauvignon Blanc 75cl,£6.25,£6.25 per 75cl,Buy 2 for £10
Kumala Shiraz ,Kumala Shiraz 75cl,£6.25,£6.25 per 75cl,Buy 2 for £10
Kylie Minogue  Alcohol Free 0% Rose Wine,Kylie Minogue  Alcohol Free 0% Rose Wine75cl,£4.99,£4.99 per 75cl,
Kylie Minogue Prosecco Rose,Kylie Minogue Prosecco Rose75cl,£9.50,£9.50 per 75cl,"Buy 6, Save 25%"
Kylie Minogue Rose,Kylie Minogue Rose75cl,£7.50,£7.50 per 75cl,"Buy 6, Save 25%"
Kylie Minogue Sauvignon Blanc,Kylie Minogue Sauvignon Blanc75cl,£7,£7.00 per 75cl,"Buy 6, Save 25%"
L&B Blue Bright,L&B Blue Bright20 per pack,£10.90,54.5p each,
L&B Blue Bright Superkings Cigarettes,L&B Blue Bright Superkings Cigarettes20 per pack,£10.90,54.5p each,
L&B Blue New Crush Cigarettes,L&B Blue New Crush Cigarettes20 per pack,£10.90,54.5p each,
L&B Blue Original,L&B Blue Original20 per pack,£10.90,54.5p each,
L&B Blue Real Blue Superkings Cigarettes,L&B Blue Real Blue Superkings Cigarettes20 per pack,£10.90,54.5p each,
L&B Blue Tobacco,L&B Blue Tobacco50g,£25.40,£50.80 per 100g,
L&B Blue Tobacco,L&B Blue Tobacco30g,£15.50,£51.67 per 100g,
Label 5 Blended Scotch Whisky ,Label 5 Blended Scotch Whisky 1L,£17,£17.00 per litre,"Offer price £17, was £20"
La Bellamente Pinot Grigio Rose,La Bellamente Pinot Grigio Rose75cl,£5.49,£5.49 per 75cl,"Buy 6, Save 25%"
La Chouffe Strong Blonde Golden Ale,La Chouffe Strong Blonde Golden Ale330ml,£2.50,75.8p per 100ml,Buy 4 for the Price of 3
La Gioiosa Prosecco Brut ,La Gioiosa Prosecco Brut 75cl,£9,£9.00 per 75cl,"Buy 6, Save 25%"
La Gioiosa Rosea Brut ,La Gioiosa Rosea Brut 75cl,£8,£8.00 per 75cl,"Buy 6, Save 25%"
La Gioiosa Sparkling Alcohol Free,La Gioiosa Sparkling Alcohol Free75cl,£4,£4.00 per 75cl,"Offer price £4, was £4.99"
La Goudale ,La Goudale 33cl,£2,£6.06 per litre,Buy 4 for the Price of 3
Lambert & Butler Bright Cigarettes,Lambert & Butler Bright Cigarettes20 per pack,£12.65,63.3p each,
Lambert & Butler Bright Cigarettes Multipack,Lambert & Butler Bright Cigarettes Multipack5 x 20 per pack,£63,63p each,
Lambert & Butler Green Filter,Lambert & Butler Green Filter20 per pack,£11.70,58.5p each,
Lambert & Butler Original Silver Cigarettes,Lambert & Butler Original Silver Cigarettes20 per pack,£12.65,63.3p each,
Lambert & Butler Original Silver Cigarettes Multipack,Lambert & Butler Original Silver Cigarettes Multipack5 x 20 per pack,£63,63p each,
Lambert & Butler Original Silver Cigarettes Multipack,Lambert & Butler Original Silver Cigarettes Multipack10 x 20 per pack,£126,63p each,
Lamb's Dark Navy Rum,Lamb's Dark Navy Rum70cl,£14.50,£20.71 per litre,"Offer price £14.50, was £18"
Lamb's Pineapple Rum ,Lamb's Pineapple Rum 70cl,£15.50,£22.14 per litre,
Lamb's Spiced Rum,Lamb's Spiced Rum1L,£21,£21.00 per litre,
Lancaster Bomber 4.4%,Lancaster Bomber 4.4%500ml,£1.09,£2.18 per litre,Buy 4 for the Price of 3
Lanson Black Label Brut NV,Lanson Black Label Brut NV75cl,£37,£37.00 per 75cl,
Lanson Rose Label Champagne Rose NV,Lanson Rose Label Champagne Rose NV75cl,£35,£35.00 per 75cl,
Laphroaig Islay Select Single Malt Whisky,Laphroaig Islay Select Single Malt Whisky70cl,£25,£35.71 per litre,"Offer price £25, was £33"
Laphroaig Islay Single Malt Scotch Whisky  - 10 Year Old ,Laphroaig Islay Single Malt Scotc…70cl,£40,£57.14 per litre,
La Vieille Ferme,La Vieille Ferme75cl,£8,£8.00 per 75cl,"Buy 6, Save 25%"
La Vieille Ferme Rose,La Vieille Ferme Rose75cl,£7,£7.00 per 75cl,"Buy 6, Save 25%"
Leffe Brune Abbey Beer Bottle,Leffe Brune Abbey Beer Bottle750ml,£3.50,£4.67 per litre,
Leopards Leap Shiraz ,Leopards Leap Shiraz 75cl,£7,£7.00 per 75cl,"Buy 6, Save 25%"
Lervig Brewery Konrad's,Lervig Brewery Konrad's330ml,£4.50,£13.64 per litre,Buy 4 for the Price of 3
L'Escarpe Coteaux D'Aix En Provence Rose,L'Escarpe Coteaux D'Aix En Provence Rose75cl,£7.50,£7.50 per 75cl,"Buy 6, Save 25%"
Le Verdier Cairanne Cotes Durhone Village 75,Le Verdier Cairanne Cotes Durhone Village 7575cl,£8.49,£8.49 per 75cl,"Buy 6, Save 25%"
Lilley's Bee Sting Perry Lightly Sparkled ,Lilley's Bee Sting Perry Lightly Sparkled 500ml,£2.25,£4.50 per litre,Buy 3 for £5.50
Lilley's Mango Cider Lightly Sparkled,Lilley's Mango Cider Lightly Sparkled500ml,£2.25,£4.50 per litre,Buy 3 for £5.50
Lindemans Alcohol Free Cabernet Sauvignon ,Lindemans Alcohol Free Cabernet Sauvignon 75cl,£4,£5.33 per litre,
Lindemans Alcohol Free Semillon Chardonnay ,Lindemans Alcohol Free Semillon Chardonnay 75cl,£4,£5.33 per litre,
Lindeman's Bin 50 Shiraz,Lindeman's Bin 50 Shiraz75cl,£7.25,£7.25 per 75cl,"Buy 6, Save 25%"
Lindeman's Bin 65 Chardonnay,Lindeman's Bin 65 Chardonnay75cl,£6.50,£6.50 per 75cl,"Buy 6, Save 25%"
Lindemans Gentlemans Collection Cabernet Sauvignon,Lindemans Gentlemans Collec…75cl,£8.50,£8.50 per 75cl,"Buy 6, Save 25%"
Little Valley Tods Blonde ,Little Valley Tods Blonde 500ml,£2.25,£4.50 per litre,Buy 4 for the Price of 3
Loch Lomond Aged 10 Years Single Malt Scotch Whisky ,Loch Lomond Aged 10 Years Sin…70cl,£37,£52.86 per litre,
Loch Lomond Classic Single Malt Scotch Whisky ,Loch Lomond Classic Single Malt Scotch Whisky 70cl,£22,£31.43 per litre,"Offer price £22, was £26"
Logic Charcoal Compact Electronic Cigarette,Logic Charcoal Compact Electronic Cigarette,£10,,
Logic Cherry Flavour Pro E-Liquid Capsules 6mg,Logic Cherry Flavour Pro E-Liquid Capsules 6mg3 per pack,£5,£1.67 each,
Logic Compact Berry Mint Pods 12mg,Logic Compact Berry Mint Pods 12mg,£5.99,,
Logic Compact Cantaloupe Melon Pods 12mg,Logic Compact Cantalo…2 per pack,£5,£2.50 each,
Logic Compact Cherry Pods 12mg,Logic Compact Cherry Pods 12mg,£5.99,,
Logic Compact Intense Amber Tobacco E - Liquid Pods 18 Mg,Logic Compact Intense Amber Tobac…2 per pack,£5.99,£3.00 each,
Logic Compact Intense Berry Mint Pods 18mg,Logic Compact Intense Berry Mint Pods 18mg2 per pack,£5.99,£3.00 each,
Logic Compact Intense Berry Ripple E-Liquid Pods 18mg,Logic Compact Intense Berry R…2 per pack,£5.99,£3.00 each,
Logic Compact Intense Peppermint E-Liquid Pods 18mg,Logic Compact Intense Pepperm…2 per pack,£5.99,£3.00 each,
Logic Compact Intense Polar Method E-Liquid Pods 18mg,Logic Compact Intense Polar M…2 per pack,£5.99,£3.00 each,
Logic Compact Intense Spearmint E-Liquid Pods 18mg,Logic Compact Intense Spear…2 per pack,£5.99,£3.00 each,
Logic Compact Tobacco Pods 18mg,Logic Compact Tobacco Pods 18mg,£5.99,,
Logic Compact Wild Blueberry Pods 12mg,Logic Compact Wild Blueberry Pods 12mg2 per pack,£5.99,£3.00 each,
Logic Curv E - Tips Tobacco 18Mg,Logic Curv E - Tips Tobacco 18Mg2 per pack,£9,£4.50 each,
Logic Lqd E - Liquid Blueberry 6Mg / Ml 50Vg / 50Pg 10Ml,Logic Lqd E - Liquid Blueberry…10ml,£4,£40.00 per 100ml,
Logic Lqd E - Liquid Pear Mint 6Mg / Ml 50Vg / 50Pg 10Ml,Logic Lqd E - Liquid Pear Mint…10ml,£4,£40.00 per 100ml,
Logic Menthol Compact Pods 18mg,Logic Menthol Compact Pods 18mg,£5.99,,
Logic Pro Berry Mint Flavour E-Liquid Capsules 12mg,Logic Pro Berry Mint Flavour…,£5,,
Logic Pro Blueberry Flavour E-Liquid Capsules 12mg,Logic Pro Blueberry Flavour…3 per pack,£5,£1.67 each,
Logic Pro Cherry Flavour E-Liquid Capsules 12mg,Logic Pro Cherry Flavour E-Liquid Capsules 12mg,£5,,
Louis Alexandre Sauvignon Blanc,Louis Alexandre Sauvignon Blanc75cl,£8,£8.00 per 75cl,"Buy 6, Save 25%"
Louis Couturier Cremant De Bordeaux ,Louis Couturier Cremant De Bordeaux 75cl,£11,£11.00 per 75cl,"Buy 6, Save 25%"
Louis Jadot Bourgogne Pinot Noir ,Louis Jadot Bourgogne Pinot Noir 75cl,£18,£18.00 per 75cl,"Buy 6, Save 25%"
Louis Jadot Macon Villages,Louis Jadot Macon Villages75cl,£12,£12.00 per 75cl,"Buy 6, Save 25%"
Louis Raynald Cotes Du Rhone ,Louis Raynald Cotes Du Rhone 75cl,£5.19,£6.92 per litre,"Buy 6, Save 25%"
 Lucky Saint Unfiltered Alcohol Free Lager, Lucky Saint Unfiltered Alcohol Free Lager330ml,£2,£6.06 per litre,Buy 4 for the Price of 3
Mackeson Stout Beer Cans,Mackeson Stout Beer Cans4 x 330ml,£4,£3.03 per litre,
Mad Fish Sauvignon Blanc,Mad Fish Sauvignon Blanc75cl,£7,£7.00 per 75cl,"Buy 6, Save 25%"
Mad Fish Shiraz ,Mad Fish Shiraz 75cl,£9,£9.00 per 75cl,"Buy 6, Save 25%"
Madri Excepcional ,Madri Excepcional 12 x 330ml,£12,£3.03 per litre,
Madri Excepcional,Madri Excepcional660ml,£2.35,£3.56 per litre,Buy 4 for the Price of 3
Madri Excepcional ,Madri Excepcional 4 x 440ml,£5.50,£3.13 per litre,
Madri Excepcional Cans,Madri Excepcional Cans10 x 440ml,£10,22.7p per 100ml,"Offer price £10, was £13"
Mad Squirrel Roadkill Neipa ,Mad Squirrel Roadkill Neipa 440ml,£3,£6.82 per litre,Buy 4 for the Price of 3
Mad Squirrel Sumo American Pale Ale ,Mad Squirrel Sumo American Pale Ale 440ml,£3,£6.82 per litre,Buy 4 for the Price of 3
Magic Rock Cannonball,Magic Rock Cannonball440ml,£3.25,£7.39 per litre,Buy 4 for the Price of 3
Magic Rock High Wire Tropical,Magic Rock High Wire Tropical440ml,£3.25,£7.39 per litre,Buy 4 for the Price of 3
Magic Rock Saucery,Magic Rock Saucery4 x 330ml,£6.50,£4.92 per litre,Buy 2 for £10
Magic Rock The Fabulist Hazy Ipa ,Magic Rock The Fabulist Hazy Ipa 440ml,£3.25,£7.39 per litre,Buy 4 for the Price of 3
Magners Original Cider Bottle,Magners Original Cider Bottle568ml,£2.35,£4.14 per litre,Buy 3 for £5.50
Magners Original Cider Cans,Magners Original Cider Cans18 x 440ml,£10,£1.26 per litre,
Magners Original Cider Cans,Magners Original Cider Cans4 x 440ml,£4,£2.27 per litre,
Magners Original Cider Cans,Magners Original Cider Cans10 x 440ml,£10,£2.27 per litre,Buy 2 for £16
Magners Rose,Magners Rose4 x 440ml,£5.50,£3.13 per litre,Buy 2 for £10
Mahou,Mahou12 x 330ml,£10,£2.53 per litre,"Offer price £10, was £14"
Mahou,Mahou4 x 330ml,£5.50,£4.17 per litre,Buy 2 for £10
Maker's Mark Kentucky Straight Bourbon Whisky,Maker's Mark Kentucky Straight Bourbon Whisky70cl,£25,£35.71 per litre,"Offer price £25, was £32"
Malfy Con Arancia Blood Orange Flavoured Gin,Malfy Con Arancia Blood Orange Flavoured Gin70cl,£29,£41.43 per litre,
Malfy Rosa Pink Grapefruit Flavoured Gin,Malfy Rosa Pink Grapefruit Flavoured Gin70cl,£29,£41.43 per litre,
Malibu Coconut Rum & Cola Pre-Mixed Can,Malibu Coconut Rum & Cola Pre-Mixed Can250ml,£2.40,£9.60 per litre,Buy 4 for £6
Malibu Coconut Rum & Pineapple Pre-Mixed Can,Malibu Coconut Rum & Pineapple Pre-Mixed Can250ml,£2.40,£9.60 per litre,Buy 4 for £6
Malibu Original Caribbean White Rum with Coconut Flavour,Malibu Original Caribbean White…70cl,£13,£18.57 per litre,"Offer price £13, was £16"
Malibu Original Caribbean White Rum with Coconut Flavour,Malibu Original Caribbean White…1L,£21,£21.00 per litre,
Malibu Pina Colada Pre-Mixed Can,Malibu Pina Colada Pre-Mixed Can250ml,£2.40,£9.60 per litre,Buy 4 for £6
Malibu Watermelon Rum & Lemonade Pre-Mixed Can,Malibu Watermelon Rum & L…250ml,£2.40,£9.60 per litre,Buy 4 for £6
Manns Brown Ale Bottle,Manns Brown Ale Bottle500ml,99p,£1.98 per litre,"Offer price 99p, was £1.09"
Marlboro Bright King Size Cigarettes,Marlboro Bright King Size Cigarettes20 per pack,£14.40,72p each,
Marlboro Gold Cigarettes,Marlboro Gold Cigarettes20 per pack,£14.40,72p each,
Marlboro Gold Cigarettes Multipack,Marlboro Gold Cigarettes Multipack5 x 20 per pack,£72,72p each,
Marlboro Gold Fine Cut Tobacco ,Marlboro Gold Fine Cut Tobacco 30g,£12.90,£43.00 per 100g,
Marlboro Gold Superking Cigarettes,Marlboro Gold Superking Cigarettes20 per pack,£13.25,66.3p each,
Marlboro Red Cigarettes,Marlboro Red Cigarettes20 per pack,£14.40,72p each,
Marlboro Red Cigarettes Multipack,Marlboro Red Cigarettes Multipack5 x 20 per pack,£72,72p each,
Marlboro Silver Blue Cigarettes,Marlboro Silver Blue Cigarettes20 per pack,£14.40,72p each,
Marlboro Touch Cigarettes,Marlboro Touch Cigarettes20 per pack,£11.95,59.8p each,
Marston's English Pale Ale Bottle,Marston's English Pale Ale Bottle500ml,£1.09,£2.18 per litre,
Marstons Old Empire IPA Ale,Marstons Old Empire IPA Ale500ml,£2.25,£4.50 per litre,Buy 4 for the Price of 3
Marston's Pedigree Pale Ale Bottle,Marston's Pedigree Pale Ale Bottle500ml,£2,£4.00 per litre,Buy 4 for the Price of 3
Martell VS Fine Cognac,Martell VS Fine Cognac70cl,£31.50,£45.00 per litre,
Martini Asti Sparkling Wine,Martini Asti Sparkling Wine75cl,£7.50,£7.50 per 75cl,"Buy 6, Save 25%"
Martini Bianco Vermouth,Martini Bianco Vermouth75cl,£8,£8.00 per 75cl,"Offer price £8, was £10"
Martini Extra Dry Vermouth,Martini Extra Dry Vermouth75cl,£8,£8.00 per 75cl,"Offer price £8, was £10"
Martini Rosso Vermouth,Martini Rosso Vermouth75cl,£8,£8.00 per 75cl,"Offer price £8, was £10"
Martin Millers Gin,Martin Millers Gin70cl,£22,£31.43 per litre,
Maschio  Prosecco             ,Maschio  Prosecco             75cl,£8,£8.00 per 75cl,"Buy 6, Save 25%"
Maschio Prosecco              ,Maschio Prosecco              20cl,£3,£11.25 per 75cl,Buy 4 for the Price of 3
Masons Dry Yorkshire Gin,Masons Dry Yorkshire Gin70cl,£30,£42.86 per litre,
Masons Gin Orange & Lime Leaf,Masons Gin Orange & Lime Leaf70cl,£30,£42.86 per litre,
Masons Tea Edition Dry Yorkshire Gin ,Masons Tea Edition Dry Yorkshire Gin 70cl,£30,£42.86 per litre,
Mateus Rose,Mateus Rose750ml,£6,£6.00 per 75cl,"Buy 6, Save 25%"
Matsu El Picaro,Matsu El Picaro75cl,£10,£10.00 per 75cl,"Buy 6, Save 25%"
Mavrodaphne Of Patras Sweet Red Wine,Mavrodaphne Of Patras Sweet Red Wine75cl,£5.99,£7.99 per litre,"Buy 6, Save 25%"
Mayfair Green Cigarettes,Mayfair Green Cigarettes20 per pack,£14.10,70.5p each,
Mayfair King Size Cigarettes,Mayfair King Size Cigarettes5 x 20 per pack,£67,67p each,
Mayfair King Size Cigarettes,Mayfair King Size Cigarettes20 per pack,£14.10,70.5p each,
Mayfair Silver King Size Cigarettes,Mayfair Silver King Size Cigarettes20 per pack,£10.65,53.3p each,
Mayfair Silver Super King Size Cigarettes,Mayfair Silver Super King Size Cigarettes20 per pack,£10.65,53.3p each,
Mayfair Sky Blue Cigarettes,Mayfair Sky Blue Cigarettes20 per pack,£12,60p each,
Mayfair Superkings Cigarettes,Mayfair Superkings Cigarettes20 per pack,£14.10,70.5p each,
Mayfair Superkings Sky Blue Cigarettes,Mayfair Superkings Sky Blue Cigarettes20 per pack,£14.10,70.5p each,
Mayfair White Cigarettes,Mayfair White Cigarettes20 per pack,£14.10,70.5p each,
McEwan's Champion Premium Beer,McEwan's Champion Premium Beer500ml,£2.25,£4.50 per litre,Buy 4 for the Price of 3
McEwan's Export Original Scottish Export Ale Cans,McEwan's Export Original Scottish Export Ale Cans4 x 500ml,£4.75,£2.38 per litre,
McGuigan BIN 156 Chardonnay,McGuigan BIN 156 Chardonnay75cl,£5.19,£5.19 per 75cl,Buy 2 for £10
McGuigan Bin 578 Merlot,McGuigan Bin 578 Merlot75cl,£5.49,£5.49 per 75cl,Buy 2 for £10
McGuigan Black Label Chardonnay ,McGuigan Black Label Chardonnay 75cl,£6,£6.00 per 75cl,"Buy 6, Save 25%"
Mcguigan Black Label Chardonnay 187Ml,Mcguigan Black Label Chardonnay 187Ml187ml,£2.25,£9.02 per 75cl,Buy 4 for the Price of 3
McGuigan Black Label Merlot,McGuigan Black Label Merlot75cl,£6,£6.00 per 75cl,"Buy 6, Save 25%"
McGuigan Black Label Pinot Grigio ,McGuigan Black Label Pinot Grigio 75cl,£6.50,£6.50 per 75cl,"Buy 6, Save 25%"
McGuigan Black Label Red,McGuigan Black Label Red187ml,£2.25,£9.02 per 75cl,Buy 4 for the Price of 3
McGuigan Black Label Red ,McGuigan Black Label Red 75cl,£6,£6.00 per 75cl,"Buy 6, Save 25%"
McGuigan Black Label Sauvignon Blanc,McGuigan Black Label Sauvignon Blanc75cl,£6.50,£6.50 per 75cl,"Buy 6, Save 25%"
McGuigan Black Label Shiraz,McGuigan Black Label Shiraz75cl,£6.50,£6.50 per 75cl,"Buy 6, Save 25%"
Mcguigan Black Label Shiraz,Mcguigan Black Label Shiraz75cl,£7.50,£7.50 per 75cl,"Buy 6, Save 25%"
McGuigan Reserve Cabernet Sauvignon ,McGuigan Reserve Cabernet Sauvignon 75cl,£7.50,£7.50 per 75cl,"Buy 6, Save 25%"
McGuigan Reserve Sauv Blanc,McGuigan Reserve Sauv Blanc75cl,£7.50,£7.50 per 75cl,"Buy 6, Save 25%"
McGuigan Zero Chardonnay ,McGuigan Zero Chardonnay 75cl,£4.99,£4.99 per 75cl,
McGuigan Zero Rose ,McGuigan Zero Rose 75cl,£4.99,£4.99 per 75cl,
McGuigan Zero Shiraz ,McGuigan Zero Shiraz 75cl,£4.99,£4.99 per 75cl,
McGuigan Zero Sparkling Alcohol Free,McGuigan Zero Sparkling Alcohol Free75cl,£3.50,£3.50 per 75cl,
Meantime London Pale Ale,Meantime London Pale Ale330ml,£2,£6.06 per litre,Buy 4 for the Price of 3
Meantime London Pale Ale,Meantime London Pale Ale4 x 330ml,£6.50,£4.92 per litre,Buy 2 for £10
Menabrea Birra   ,Menabrea Birra   660ml,£2.60,£3.94 per litre,Buy 4 for the Price of 3
Menestrello Prosecco Spumante,Menestrello Prosecco Spumante75cl,£8,£8.00 per 75cl,"Buy 6, Save 25%"
Merlyn Welsh Cream Liqueur,Merlyn Welsh Cream Liqueur70cl,£15,£21.43 per litre,
Merrydown Original Vintage Apple Cider Bottle,Merrydown Original Vintage Apple Cider Bottle750ml,£2.25,£3.00 per litre,
Miami Cocktail Bellini ,Miami Cocktail Bellini 250ml,£1.75,70p per 100ml,Buy 4 for £6
Miami Cocktail Margarita ,Miami Cocktail Margarita 250ml,£1.75,70p per 100ml,Buy 4 for £6
Miami Cocktail Mimosa,Miami Cocktail Mimosa250ml,£1.75,70p per 100ml,Buy 4 for £6
Mike's Hard Seltzer Black Cherry,Mike's Hard Seltzer Black Cherry330ml,£2,£6.06 per litre,Buy 4 for £6
Mike's Hard Seltzer Lime ,Mike's Hard Seltzer Lime 330ml,£2,£6.06 per litre,Buy 4 for £6
Mike's Hard Seltzer Raspberry,Mike's Hard Seltzer Raspberry330ml,£2,£6.06 per litre,Buy 4 for £6
Mini Royal Dutch Double Filter Cigarillos,Mini Royal Dutch Double Filter Cigarillos10 per pack,£5.85,58.5p each,
Mionetto Prosecco Doc Treviso Brut ,Mionetto Prosecco Doc Treviso Brut 75cl,£9,£9.00 per 75cl,"Buy 6, Save 25%"
Mirabeau La Folie Sparkling Rose,Mirabeau La Folie Sparkling Rose75cl,£12,£12.00 per 75cl,"Buy 6, Save 25%"
Mirabeau X Rose,Mirabeau X Rose75cl,£12,£12.00 per 75cl,"Buy 6, Save 25%"
Moet & Chandon Brut ,Moet & Chandon Brut 37.5cl,£25,£50.00 per 75cl,
Moet & Chandon Imperial Brut Champagne ,Moet & Chandon Imperial Brut Champagne 75cl,£36,£36.00 per 75cl,
Moet Rose Imperial Champagne,Moet Rose Imperial Champagne75cl,£50,£50.00 per 75cl,
Moillard Chablis,Moillard Chablis75cl,£16,£16.00 per 75cl,"Buy 6, Save 25%"
Moments Blue Cigars,Moments Blue Cigars10 per pack,£6.10,61p each,
Moments Blue Cigars,Moments Blue Cigars20 per pack,£11.55,57.8p each,
Moments Original Cigars,Moments Original Cigars10 per pack,£6.10,61p each,
Moments Panatella Cigars,Moments Panatella Cigars,£5.75,,
Monkey Shoulder Blended Malt Whisky ,Monkey Shoulder Blended Malt Whisky 70cl,£24,£34.29 per litre,"Offer price £24, was £28"
Montelciego Rioja Reserva,Montelciego Rioja Reserva75cl,£7.50,£7.50 per 75cl,"Buy 6, Save 25%"
Montepulciano D'Abruzzo        ,Montepulciano D'Abruzzo        75cl,£5.49,£5.49 per 75cl,"Buy 6, Save 25%"
Monts & Vaux Malbec,Monts & Vaux Malbec75cl,£6.25,£6.25 per 75cl,Buy 2 for £10
Moorhouse's Blond Witch (Abv 4.4%),Moorhouse's Blond Witch (Abv 4.4%)500ml,£1.99,£3.98 per litre,Buy 4 for the Price of 3
Morland Old Speckled Hen Gluten - Free (Abv 5%),Morland Old Speckled Hen Gluten - Free (Abv 5%)500ml,£2.09,£4.18 per litre,
Morland's Old Crafty Hen Vintage Ale Bottle,Morland's Old Crafty Hen Vintage Ale Bottle500ml,£2.50,£5.00 per litre,Buy 4 for the Price of 3
Morland's Old Golden Hen Bottle,Morland's Old Golden Hen Bottle500ml,£2.25,£4.50 per litre,Buy 4 for the Price of 3
Morrisons 100% Pineapple Juice  ,Morrisons 100% Pineapple Juice  1L,£1.69,16.9p per 100ml,
Morrisons 3 Year Old French Brandy,Morrisons 3 Year Old French Brandy70cl,£11.75,£16.79 per litre,
Morrisons Amontillado Sherry,Morrisons Amontillado Sherry1L,£8.25,£6.19 per 75cl,
Morrisons Bitter 2.8%,Morrisons Bitter 2.8%4 x 440ml,£2,£1.14 per litre,
Morrisons Blackberries,Morrisons Blackberries150g,£2.29,£15.27 per kg,
Morrisons Blended Scotch Whisky ,Morrisons Blended Scotch Whisky 70cl,£12.75,£18.21 per litre,
Morrisons Caribbean Dark Rum,Morrisons Caribbean Dark Rum1L,£15.25,£15.25 per litre,
Morrisons Caribbean Dark Rum,Morrisons Caribbean Dark Rum70cl,£13,£13.93 per 75cl,
Morrisons Caribbean Spiced (Abv 35%),Morrisons Caribbean Spiced (Abv 35%)50cl,£8.75,£17.50 per litre,
Morrisons Caribbean Spiced Rum,Morrisons Caribbean Spiced Rum70cl,£12.50,£17.86 per litre,
Morrisons Caribbean White Rum ,Morrisons Caribbean White Rum 1L,£15,£15.00 per litre,
Morrisons Chardonnay,Morrisons Chardonnay2.25L,£13.25,£4.42 per 75cl,
Morrisons Chenin Blanc,Morrisons Chenin Blanc75cl,£4.79,£4.79 per 75cl,
Morrisons Chicken Liver Parfait And White Wine,Morrisons Chicken Liver Parfait And White Wine90g,£1.25,£1.39 per 100g,
Morrisons Chocolate Orange Gin Liqueur ,Morrisons Chocolate Orange Gin Liqueur 50cl,£12,£24.00 per litre,
Morrisons Cider Bottle,Morrisons Cider Bottle568ml,£1.50,£2.64 per litre,
Morrisons Cider Cans,Morrisons Cider Cans4 x 440ml,£2.39,£1.36 per litre,
Morrisons Continental Lager 3.5%,Morrisons Continental Lager 3.5%4 x 440ml,£2.59,£1.47 per litre,
Morrisons Cream Sherry,Morrisons Cream Sherry1L,£8.25,£6.19 per 75cl,
Morrisons Cucumber ,Morrisons Cucumber ,75p,,
Morrisons Dark Rum,Morrisons Dark Rum35cl,£5.75,£16.43 per litre,
Morrisons Diet Bitter Lemon,Morrisons Diet Bitter Lemon1L,70p,7p per 100ml,
Morrisons Fine Green Ginger Wine,Morrisons Fine Green Ginger Wine70cl,£4,£4.29 per 75cl,
Morrisons Fino Sherry,Morrisons Fino Sherry75cl,£5.75,£5.75 per 75cl,
Morrisons Fresh Mint,Morrisons Fresh Mint30g,89p,29.7p per 10g,"Offer price 89p, was 99p"
Morrisons Fresh Thyme,Morrisons Fresh Thyme20g,89p,44.5p per 10g,"Offer price 89p, was 99p"
Morrisons Gin & Tonic,Morrisons Gin & Tonic250ml,£1.29,£5.16 per litre,
Morrisons Golden Delicious Apples ,Morrisons Golden Delicious Apples 6 per pack,£1.69,28.2p each,
Morrisons Imperial Vodka,Morrisons Imperial Vodka50cl,£9.50,£14.25 per 75cl,
