name,Price Per Unit,Price Per Measure,Promotion
Morrisons Coriander Seeds,Morrisons Coriander Seeds28g,£1.09,£3.89 per 100g,Buy 2 for £2
Morrisons Cornflakes,Morrisons Cornflakes500g,£1.29,25.8p per 100g,
Morrisons Cornflour,Morrisons Cornflour250g,£1.35,54p per 100g,
Morrisons Cornichons With Dill (350g),Morrisons Cornichons With Dill (350g)190g,£1.79,94.2p per 100g,
Morrisons Counted Carrot And Coriander Soup,Morrisons Counted Carrot And Coriander Soup400g,75p,18.8p per 100g,
Morrisons Counted Chickpea And Spinach Soup,Morrisons Counted Chick…400g,75p,18.8p per 100g,
Morrisons Counted French Dressing,Morrisons Counted French Dressing250ml,£1.15,46p per 100ml,
Morrisons Counted Honey & Mustard Dressing,Morrisons Counted Honey & Mustard Dressing250ml,£1.15,46p per 100ml,
Morrisons Crab Paste,Morrisons Crab Paste75g,55p,73.3p per 100g,
Morrisons Cranberry Sauce,Morrisons Cranberry Sauce200g,£1.09,54.5p per 100g,
Morrisons Cream Crackers,Morrisons Cream Crackers300g,55p,18.3p per 100g,
Morrisons Creamed Horseradish,Morrisons Creamed Horseradish180g,£1.15,63.9p per 100g,
Morrisons Creamed Rice Pudding,Morrisons Creamed Rice Pudding400g,89p,22.3p per 100g,
Morrisons Cream of Mushroom Soup,Morrisons Cream of Mushroom Soup400g,85p,21.3p per 100g,
Morrisons Cream of Tomato Soup,Morrisons Cream of Tomato Soup400g,85p,21.3p per 100g,
Morrisons Creamy Tomato Pasta Bake,Morrisons Creamy Tomato Pasta Bake500g,£1.19,23.8p per 100g,
Morrisons Crinkle Cut Gherkins (350g),Morrisons Crinkle Cut Gherkins (350g)190g,£1.79,94.2p per 100g,
Morrisons Crumble Topping Mix ,Morrisons Crumble Topping Mix 227g,65p,£2.86 per kg,
Morrisons Crunchy Peanut Butter,Morrisons Crunchy Peanut Butter340g,£1.49,43.8p per 100g,
Morrisons Crunchy Peanut Butter,Morrisons Crunchy Peanut Butter700g,£2.99,42.7p per 100g,
Morrisons Crushed Ginger,Morrisons Crushed Ginger115g,£1.35,£1.17 per 100g,
Morrisons Crusty White Bread Mix,Morrisons Crusty White Bread Mix500g,£1.19,£2.38 per kg,
Morrisons Currants,Morrisons Currants500g,£1.99,39.8p per 100g,
Morrisons Curry Leaves,Morrisons Curry Leaves2g,£1.09,£5.45 per 10g,Buy 2 for £2
Morrisons Custard Creams,Morrisons Custard Creams400g,75p,18.8p per 100g,
Morrisons Dark Chocolate ,Morrisons Dark Chocolate 100g,89p,89p per 100g,
Morrisons Dark Chocolate Chips ,Morrisons Dark Chocolate Chips 100g,99p,99p per 100g,
Morrisons Dark Chocolate Rice Cakes,Morrisons Dark Chocolate Rice Cakes102g,£1.25,£1.23 per 100g,
Morrisons Dark Cooking Chocolate,Morrisons Dark Cooking Chocolate150g,£1.15,76.7p per 100g,
Morrisons Dark Soy Sauce,Morrisons Dark Soy Sauce150ml,75p,50p per 100ml,
Morrisons Decaff Full Roast Instant Coffee,Morrisons Decaff Full Roast Instant Coffee200g,£2.25,£1.13 per 100g,"Offer price £2.25, was £3.99"
Morrisons Decaff Tea Bags 80 Pack,Morrisons Decaff Tea Bags 80 Pack232g,£1.39,59.9p per 100g,
Morrisons Deli Express Tomato & Sesame Seed Crackers,Morrisons Deli Express Tomato…130g,£1.50,£1.15 per 100g,
Morrisons Desiccated Coconut,Morrisons Desiccated Coconut200g,£1.45,72.5p per 100g,
Morrisons Dexter Dog Salted Snacks ,Morrisons Dexter Dog Salted Snacks 6 x 15g,£1.29,£1.43 per 100g,Buy 2 for £2
Morrisons Digestives,Morrisons Digestives400g,71p,17.8p per 100g,
Morrisons Dijon Mustard,Morrisons Dijon Mustard185g,£1.29,69.7p per 100g,
Morrisons Dinosaur Biscuit Kit,Morrisons Dinosaur Biscuit Kit273g,£1.89,69.2p per 100g,
Morrisons Dolly Mix        ,Morrisons Dolly Mix        75g,65p,86.7p per 100g,
Morrisons Double Chocolate Cupcake Kit,Morrisons Double Chocolate Cupcake Kit302g,£1.99,65.9p per 100g,
Morrisons Dried Mixed Fruit,Morrisons Dried Mixed Fruit500g,£1.60,32p per 100g,
Morrisons Dried Pitted Dates ,Morrisons Dried Pitted Dates 500g,£3.15,63p per 100g,
Morrisons Dried Pitted Prunes ,Morrisons Dried Pitted Prunes 500g,£3.65,73p per 100g,
Morrisons Drinking Chocolate,Morrisons Drinking Chocolate500g,£2.99,59.8p per 100g,
Morrisons Dry Roasted Peanuts ,Morrisons Dry Roasted Peanuts 200g,£1.09,54.5p per 100g,
Morrisons Dumpling Mix,Morrisons Dumpling Mix227g,£1.25,£5.51 per kg,
Morrisons Easy Cook Brown Long Grain Rice,Morrisons Easy Cook Brown Long Grain Rice1kg,£2.85,£2.85 per kg,
Morrisons Easy Cook Long Grain Rice,Morrisons Easy Cook Long Grain Rice1kg,£1.50,£1.50 per kg,
Morrisons Easy Cook Long Grain Rice,Morrisons Easy Cook Long Grain Rice500g,80p,£1.60 per kg,
Morrisons Easy Cook Long Grain Rice,Morrisons Easy Cook Long Grain Rice2kg,£2.90,£1.45 per kg,
Morrisons Eat Smart Ready to Serve UHT Custard,Morrisons Eat Smart Ready…500g,99p,19.8p per 100g,
Morrisons Eat Smart Reduced Fat Evaporated Milk,Morrisons Eat Smart Reduc…410g,59p,14.4p per 100g,"Offer price 59p, was 99p"
Morrisons Egg Fried Micro Rice ,Morrisons Egg Fried Micro Rice 250g,75p,£3.00 per kg,
Morrisons Egg Hunt Kit,Morrisons Egg Hunt Kit340g,£4,£1.18 per 100g,
Morrisons Enchilada Kit,Morrisons Enchilada Kit620g,£2.39,38.5p per 100g,
Morrisons English Mustard,Morrisons English Mustard185g,85p,45.9p per 100g,
Morrisons Espresso Coffee Bean ,Morrisons Espresso Coffee Bean 227g,£2.79,£1.23 per 100g,
Morrisons Espresso Ground Coffee,Morrisons Espresso Ground Coffee227g,£2.79,£1.23 per 100g,
Morrisons Evaporated Milk ,Morrisons Evaporated Milk 170g,45p,26.5p per 100g,"Offer price 45p, was 59p"
Morrisons Everyday Tea Bags 240 Pack,Morrisons Everyday Tea Bags 240 Pack696g,£2.65,38.1p per 100g,
Morrisons Everyday Tea Bags 40 Pack,Morrisons Everyday Tea Bags 40 Pack116g,75p,64.7p per 100g,
Morrisons Everyday Tea Bags 80 Pack,Morrisons Everyday Tea Bags 80 Pack232g,£1.29,55.6p per 100g,
Morrisons Extra Fruity Muesli,Morrisons Extra Fruity Muesli750g,£2.79,37.2p per 100g,
Morrisons Extra Strong Tea Bags 80 Pack,Morrisons Extra Strong Tea Bags 80 Pack232g,£1.99,85.8p per 100g,
Morrisons Extra Virgin Olive Oil ,Morrisons Extra Virgin Olive Oil 250ml,£2.19,87.6p per 100ml,
Morrisons Extra Virgin Olive Oil,Morrisons Extra Virgin Olive Oil1L,£5.15,51.5p per 100ml,
Morrisons Fad Free Tuna Chunks In Sunflower Oil ,Morrisons Fad Free Tuna Chunks In Sunflower Oil 4 x 145g,£2.99,51.6p per 100g,
Morrisons Fad Free Tuna Chunks In Sunflower Oil ,Morrisons Fad Free Tuna Chunks In Sunflower Oil 145g,£1.09,75.2p per 100g,
Morrisons Fairy Cake Kit,Morrisons Fairy Cake Kit230g,£1.49,64.8p per 100g,
Morrisons Fajita Kit,Morrisons Fajita Kit475g,£2.39,50.3p per 100g,
Morrisons Fajita Seasoning ,Morrisons Fajita Seasoning 30g,79p,26.3p per 10g,
Morrisons Farfalle Pasta,Morrisons Farfalle Pasta500g,95p,£1.90 per kg,Buy 2 for £1.60
Morrisons Fast Action Yeast Sachets ,Morrisons Fast Action Yeast Sachets 56g,£1.45,£2.59 per 100g,
Morrisons Fibre Bar Chocolate Brownie 6PK,Morrisons Fibre Bar Chocolate Brownie 6PK151g,£1.89,£1.25 per 100g,
Morrisons Fig Rolls,Morrisons Fig Rolls200g,69p,34.5p per 100g,
Morrisons Fine Cut Orange Marmalade,Morrisons Fine Cut Orange Marmalade454g,89p,19.6p per 100g,
Morrisons Fine Egg Noodles ,Morrisons Fine Egg Noodles 250g,£1.15,£4.60 per kg,
Morrisons Flaked Almonds ,Morrisons Flaked Almonds 150g,£2.69,£1.79 per 100g,
Morrisons Flower Modelling Paste ,Morrisons Flower Modelling Paste 25g,£2.50,£10.00 per 100g,
Morrisons Free From Batter Mix,Morrisons Free From Batter Mix100g,75p,75p per 100g,
Morrisons Free From Spaghetti,Morrisons Free From Spaghetti500g,£1.19,£2.38 per kg,
Morrisons French Style Ground Coffee,Morrisons French Style Ground Coffee227g,£2.79,£1.23 per 100g,
Morrisons Frosted Flakes Cereal,Morrisons Frosted Flakes Cereal500g,£1.19,23.8p per 100g,Buy 2 for £1.80
Morrisons Fruit & Fibre,Morrisons Fruit & Fibre750g,£1.59,21.2p per 100g,
Morrisons Fruit & Fibre Cereal,Morrisons Fruit & Fibre Cereal500g,£1.29,25.8p per 100g,
Morrisons Fruit & Nut Muesli,Morrisons Fruit & Nut Muesli750g,£2.79,37.2p per 100g,
Morrisons Fruit Cocktail In Pear Juice,Morrisons Fruit Cocktail In Pear Juice410g,£1.09,£2.66 per kg,
Morrisons Fruit Pastilles  ,Morrisons Fruit Pastilles  227g,£1.25,55.1p per 100g,
Morrisons Fruit Sherbets   ,Morrisons Fruit Sherbets   200g,£1.25,62.5p per 100g,
Morrisons Fudge Chunks,Morrisons Fudge Chunks100g,£1.65,£1.65 per 100g,
Morrisons Fudge Chunk Sprinkles,Morrisons Fudge Chunk Sprinkles70g,£1,£1.43 per 100g,
Morrisons Full Cream Evaporated Milk,Morrisons Full Cream Evaporated Milk410g,59p,14.4p per 100g,"Offer price 59p, was 85p"
Morrisons Full Roast Instant Coffee,Morrisons Full Roast Instant Coffee100g,£1.49,£1.49 per 100g,"Offer price £1.49, was £1.99"
Morrisons Full Roast Instant Coffee,Morrisons Full Roast Instant Coffee200g,£2.25,£1.13 per 100g,"Offer price £2.25, was £3.99"
Morrisons Fusilli,Morrisons Fusilli500g,95p,£1.90 per kg,Buy 2 for £1.60
Morrisons Garden Peas,Morrisons Garden Peas290g,65p,22.4p per 100g,
Morrisons Garibaldi ,Morrisons Garibaldi 200g,£1.35,67.5p per 100g,
Morrisons Garlic & Coriander Naan ,Morrisons Garlic & Coriander Naan 2 per pack,£1.35,67.5p each,
Morrisons Garlic & Herb Dressing,Morrisons Garlic & Herb Dressing260ml,£1.05,40.4p per 100ml,
Morrisons Garlic Cloves,Morrisons Garlic Cloves100g,£1.19,£1.19 per 100g,
Morrisons Garlic Granules  ,Morrisons Garlic Granules  55g,£1.09,19.8p per 10g,Buy 2 for £2
Morrisons Garlic Mayo ,Morrisons Garlic Mayo 270g,£1.25,46.3p per 100g,
Morrisons Garlic Pepper,Morrisons Garlic Pepper45g,£1.09,£2.42 per 100g,Buy 2 for £2
Morrisons Garlic Salt      ,Morrisons Garlic Salt      90g,£1.09,12.1p per 10g,Buy 2 for £2
Morrisons Garlic Scalloped Crackers,Morrisons Garlic Scalloped Crackers185g,£1.19,64.3p per 100g,
Morrisons Garlic Seasoning Grinder,Morrisons Garlic Seasoning Grinder50g,£2.89,57.8p per 10g,
Morrisons Gherkin Burger Slices,Morrisons Gherkin Burger Slices480g,£1.85,38.5p per 100g,
Morrisons Giant Milk Buttons ,Morrisons Giant Milk Buttons 110g,£1,90.9p per 100g,
Morrisons Ginger Cake Mix ,Morrisons Ginger Cake Mix 350g,£1.89,54p per 100g,
Morrisons Ginger Nuts,Morrisons Ginger Nuts300g,75p,25p per 100g,
Morrisons Ginger Sponge Puddings,Morrisons Ginger Sponge Puddings2 x 105g,£2.09,99.5p per 100g,
Morrisons Glace Red Cherries,Morrisons Glace Red Cherries200g,£1.65,82.5p per 100g,
Morrisons Gnocchi,Morrisons Gnocchi500g,£2.25,£4.50 per kg,
Morrisons Gold Coffee,Morrisons Gold Coffee100g,£2.29,£2.29 per 100g,Buy 2 for £3.50
Morrisons Gold Decaf Coffee,Morrisons Gold Decaf Coffee100g,£2.29,£2.29 per 100g,Buy 2 for £3.50
Morrisons Golden Breadcrumbs,Morrisons Golden Breadcrumbs175g,£1.15,65.7p per 100g,
Morrisons Golden Marzipan,Morrisons Golden Marzipan454g,£1.99,43.8p per 100g,
Morrisons Golden Syrup,Morrisons Golden Syrup750g,£1.55,20.7p per 100g,
Morrisons Golden Syrup Porridge ,Morrisons Golden Syrup Porridge 55g,59p,£1.07 per 100g,Porridge Pots Bundle - Buy Any 3 For £1.30
Morrisons Golden Vegetable Rice,Morrisons Golden Vegetable Rice250g,75p,30p per 100g,
Morrisons Gold Hundreds And Thousands Sprinkles ,Morrisons Gold Hundreds And Thousands Sprinkles 80g,£1.15,£1.44 per 100g,
Morrisons Gold Instant Coffee ,Morrisons Gold Instant Coffee 500g,£7.99,£1.60 per 100g,
Morrisons Gold Instant Coffee,Morrisons Gold Instant Coffee200g,£3.29,£1.65 per 100g,
Morrisons Grapefruit Segments In Juice,Morrisons Grapefruit Segments In Juice284g,79p,£2.78 per kg,
Morrisons Grapefruit Segments in Juice (1.25kg),Morrisons Grapefruit Segments in Juice (1.25kg)680g,£2.59,£3.81 per kg,
"Morrisons Grapefruit Segments in Juice, Drained Weight (540g)",Morrisons Grapefruit Segments in Ju…290g,89p,£3.07 per kg,"Offer price 89p, was £1.19"
Morrisons Grapefruit Segments in Syrup (540g),Morrisons Grapefruit Segments in Syrup (540g)290g,89p,£3.07 per kg,"Offer price 89p, was £1.19"
Morrisons Grapeseed Oil ,Morrisons Grapeseed Oil 500ml,£3.25,65p per 100ml,
Morrisons Green Pesto,Morrisons Green Pesto190g,£1.25,65.8p per 100g,
Morrisons Green Pesto Microwave Pasta ,Morrisons Green Pesto Microwave Pasta 200g,£1.25,62.5p per 100g,
Morrisons Green Thai Paste,Morrisons Green Thai Paste180g,£1.59,88.3p per 100g,
Morrisons Grilled Mixed Peppers,Morrisons Grilled Mixed Peppers280g,£2.39,85.4p per 100g,
Morrisons Grissini Mini Breadsticks,Morrisons Grissini Mini Breadsticks100g,£1.05,£1.05 per 100g,
Morrisons Ground Almonds ,Morrisons Ground Almonds 150g,£2.25,£1.50 per 100g,
Morrisons Ground Black Pepper ,Morrisons Ground Black Pepper 100g,£2.49,£2.49 per 100g,
Morrisons Ground Black Pepper,Morrisons Ground Black Pepper25g,£1.15,46p per 10g,
Morrisons Ground Cardamom,Morrisons Ground Cardamom40g,£1.09,£2.73 per 100g,Buy 2 for £2
Morrisons Ground Cinnamon  ,Morrisons Ground Cinnamon  37g,£1.09,29.5p per 10g,Buy 2 for £2
Morrisons Ground Coriander ,Morrisons Ground Coriander 36g,£1.09,30.3p per 10g,Buy 2 for £2
Morrisons Ground Cumin     ,Morrisons Ground Cumin     33g,£1.09,33p per 10g,Buy 2 for £2
Morrisons Ground Fenugreek,Morrisons Ground Fenugreek45g,£1.09,£2.42 per 100g,Buy 2 for £2
Morrisons Ground Ginger    ,Morrisons Ground Ginger    38g,£1.09,28.7p per 10g,Buy 2 for £2
Morrisons Ground Mace,Morrisons Ground Mace35g,£1.09,£3.11 per 100g,Buy 2 for £2
Morrisons Ground Mixed Spice ,Morrisons Ground Mixed Spice 28g,£1.09,38.9p per 10g,Buy 2 for £2
Morrisons Ground Nutmeg    ,Morrisons Ground Nutmeg    50g,£1.09,21.8p per 10g,Buy 2 for £2
Morrisons Groundnut Oil ,Morrisons Groundnut Oil 500ml,£2.49,49.8p per 100ml,
Morrisons Ground Smoked Paprika ,Morrisons Ground Smoked Paprika 48g,£1.09,22.7p per 10g,Buy 2 for £2
Morrisons Ground Turmeric   ,Morrisons Ground Turmeric   45g,£1.09,24.2p per 10g,Buy 2 for £2
Morrisons Ground White Pepper ,Morrisons Ground White Pepper 100g,£2.50,25p per 10g,
Morrisons Gummy Mix,Morrisons Gummy Mix175g,£1,57.1p per 100g,
Morrisons Ham & Beef Paste,Morrisons Ham & Beef Paste75g,55p,73.3p per 100g,
Morrisons Haricot Beans In Water (400g),Morrisons Haricot Beans In Water (400g)240g,89p,£3.71 per kg,
Morrisons Harissa Seasoning,Morrisons Harissa Seasoning46g,£1.09,£2.37 per 100g,Buy 2 for £2
Morrisons Hazelnut Chocolate Spread,Morrisons Hazelnut Chocolate Spread400g,£1.69,42.3p per 100g,
Morrisons Hazelnuts,Morrisons Hazelnuts200g,£2.49,£1.25 per 100g,Buy 2 for £4
Morrisons Herbs De Provence,Morrisons Herbs De Provence15g,£1.09,£7.27 per 100g,Buy 2 for £2
Morrisons High Protein Fusilli Pasta,Morrisons High Protein Fusilli Pasta250g,99p,£3.96 per kg,
Morrisons Honey & Mustard Dressing,Morrisons Honey & Mustard Dressing250ml,£1.09,43.6p per 100ml,
Morrisons Honey & Mustard Sauce,Morrisons Honey & Mustard Sauce495g,£1.19,24p per 100g,
Morrisons Honey Loops,Morrisons Honey Loops375g,£1.29,34.4p per 100g,
Morrisons Honey Nut Corn Flakes,Morrisons Honey Nut Corn Flakes500g,£1.95,39p per 100g,
Morrisons Honey Roast Crunchy Peanut Butter ,Morrisons Honey Roast Crunchy Peanut Butter 340g,£1.49,43.8p per 100g,
Morrisons Honey Roast Peanuts,Morrisons Honey Roast Peanuts200g,£1.65,82.5p per 100g,
Morrisons Horseradish Sauce,Morrisons Horseradish Sauce180g,£1.15,63.9p per 100g,
Morrisons Hot Chilli Grinder,Morrisons Hot Chilli Grinder40g,£2.89,72.3p per 10g,
Morrisons Hot Horseradish Sauce,Morrisons Hot Horseradish Sauce180g,£1.15,63.9p per 100g,
Morrisons Hot Paprika,Morrisons Hot Paprika40g,£1.09,£2.73 per 100g,Buy 2 for £2
Morrisons Hundreds And Thousands Sprinkles,Morrisons Hundreds And Thousands Sprinkles80g,£1.15,£1.44 per 100g,
Morrisons Instant Cheese & Onion Mash,Morrisons Instant Cheese & Onion Mash80g,99p,£12.38 per kg,
Morrisons Instant Chip Shop Curry Sauce Mix  ,Morrisons Instant Chip Shop Curry Sauce Mix  35g,49p,14p per 10g,
Morrisons Instant Custard,Morrisons Instant Custard76g,75p,98.7p per 100g,
Morrisons Instant Hot Chocolate ,Morrisons Instant Hot Chocolate 400g,£2.25,56.3p per 100g,
Morrisons Instant Malted Drink,Morrisons Instant Malted Drink400g,£1.99,49.8p per 100g,
Morrisons Instant Mash,Morrisons Instant Mash80g,99p,£12.38 per kg,
Morrisons Instant Noodles Chicken,Morrisons Instant Noodles Chicken85g,55p,£6.47 per kg,
Morrisons Instant Potato & Onion Mash,Morrisons Instant Potato & Onion Mash80g,99p,£12.38 per kg,
Morrisons Italian Breadsticks,Morrisons Italian Breadsticks125g,85p,68p per 100g,
Morrisons Italian Chopped Tomatoes,Morrisons Italian Chopped Tomatoes400g,45p,£1.13 per kg,
Morrisons Italian Chopped Tomatoes with Basil,Morrisons Italian Chopped Tomatoes with Basil390g,89p,£2.28 per kg,
Morrisons Italian Coffee 10 Bags ,Morrisons Italian Coffee 10 Bags 75g,£2.15,£2.87 per 100g,
Morrisons Italian Coffee Beans    ,Morrisons Italian Coffee Beans    227g,£2.79,£1.23 per 100g,
Morrisons Italian Plum Tomatoes,Morrisons Italian Plum Tomatoes220g,45p,£2.05 per kg,
Morrisons Italian Roast & Ground Coffee ,Morrisons Italian Roast & Ground Coffee 227g,£2.79,£1.23 per 100g,
Morrisons Italian Roast & Ground Coffee,Morrisons Italian Roast & Ground Coffee454g,£4.49,98.9p per 100g,
Morrisons Italian Sesame Breadsticks,Morrisons Italian Sesame Breadsticks125g,90p,72p per 100g,
Morrisons Italian Style Seasoning,Morrisons Italian Style Seasoning15g,£1.09,72.7p per 10g,
Morrisons Italian White Wine Vinegar ,Morrisons Italian White Wine Vinegar 250ml,£2.35,94p per 100ml,
Morrisons Jaffa Cakes 24 Pack,Morrisons Jaffa Cakes 24 Pack300g,£1.09,36.3p per 100g,
Morrisons Jalapeno Dirty Fries Crisps,Morrisons Jalapeno Dirty Fries Crisps150g,£1.15,76.7p per 100g,
Morrisons Jelly Babies,Morrisons Jelly Babies190g,£1.25,65.8p per 100g,
Morrisons Jelly Fried Eggs,Morrisons Jelly Fried Eggs100g,£1,£1.00 per 100g,"Offer price £1, was £1.50"
Morrisons Jerk Seasoning,Morrisons Jerk Seasoning48g,£1.09,22.7p per 10g,Buy 2 for £2
Morrisons Korma Curry Paste ,Morrisons Korma Curry Paste 180g,£1.89,£1.05 per 100g,
Morrisons Korma Sauce ,Morrisons Korma Sauce 500g,£1.19,23.8p per 100g,
Morrisons Large Metallic Pearls,Morrisons Large Metallic Pearls45g,£1.59,£3.53 per 100g,
Morrisons Large Salted Peanuts ,Morrisons Large Salted Peanuts 200g,£1.29,64.5p per 100g,
Morrisons Lasagne Sheets,Morrisons Lasagne Sheets500g,99p,£1.98 per kg,
Morrisons Leek & Potato Soup,Morrisons Leek & Potato Soup400g,85p,21.3p per 100g,
Morrisons Lemon & Ginger Zinger 40's,Morrisons Lemon & Ginger Zinger 40's80g,£1.65,£2.06 per 100g,Buy 2 for £2
Morrisons Lemon Drizzle Cake Kit,Morrisons Lemon Drizzle Cake Kit320g,£1.89,59.1p per 100g,
Morrisons Lemon Juice,Morrisons Lemon Juice250ml,79p,31.6p per 100ml,
Morrisons Lentil & Bacon Soup,Morrisons Lentil & Bacon Soup400g,85p,21.3p per 100g,
Morrisons Light & Mild Olive Oil ,Morrisons Light & Mild Olive Oil 1L,£5.09,50.9p per 100ml,
Morrisons Lightly Salted Rice Cakes,Morrisons Lightly Salted Rice Cakes100g,£1.09,£1.09 per 100g,Rice Cakes - Buy Any 3 for £3
Morrisons Lightly Salted Tortilla Chips,Morrisons Lightly Salted Tortilla Chips180g,99p,55p per 100g,
Morrisons Light Mayonnaise ,Morrisons Light Mayonnaise 750ml,£1.85,24.7p per 100ml,
Morrisons Light Salad Cream ,Morrisons Light Salad Cream 420g,£1.29,30.7p per 100g,
Morrisons Light Soy Sauce,Morrisons Light Soy Sauce150ml,75p,50p per 100ml,
Morrisons Lime Juice,Morrisons Lime Juice250ml,95p,38p per 100ml,
Morrisons Linguine,Morrisons Linguine500g,95p,£1.90 per kg,Buy 2 for £1.60
Morrisons Liquorice Allsorts,Morrisons Liquorice Allsorts200g,£1.25,62.5p per 100g,
Morrisons Llama Mix ,Morrisons Llama Mix 150g,£1,66.7p per 100g,
Morrisons Load It Brownie Mix ,Morrisons Load It Brownie Mix 395g,£2,50.6p per 100g,
Morrisons Load It Caramelised Biscuit Blondie Mix,Morrisons Load It Caramelis…445g,£2,44.9p per 100g,
Morrisons Long Grain Boil In The Bag Rice,Morrisons Long Grain Boil In The Bag Rice4 x 125g,£1.69,£3.38 per kg,
Morrisons Long Grain Micro Rice ,Morrisons Long Grain Micro Rice 250g,38p,£1.52 per kg,"Offer price 38p, was 49p"
Morrisons Love Heart Sprinkles ,Morrisons Love Heart Sprinkles 55g,£1.15,£2.09 per 100g,
Morrisons Macaroni,Morrisons Macaroni500g,95p,£1.90 per kg,Buy 2 for £1.60
Morrisons Macaroni Cheese,Morrisons Macaroni Cheese395g,£1.15,£2.91 per kg,
Morrisons Mackerel Curry Sauce,Morrisons Mackerel Curry Sauce125g,£1.15,92p per 100g,
Morrisons Mackerel Fillets In BBQ Sauce,Morrisons Mackerel Fillets In BBQ Sauce125g,£1.15,92p per 100g,
Morrisons Mackerel Fillets In Brine (125g),Morrisons Mackerel Fillets In Brine (125g)88g,£1.15,£1.31 per 100g,
Morrisons Mackerel Fillets In Korma Sauce,Morrisons Mackerel Fillets In Korma Sauce125g,£1.15,92p per 100g,
Morrisons Mackerel Fillets In Olive Oil  (125g),Morrisons Mackerel Fillets In Olive Oil  (125g)90g,£1.15,£1.28 per 100g,
Morrisons Mackerel Fillets In Red Thai Curry Sauce,Morrisons Mackerel Fillets In Red Thai Curry Sauce125g,£1.15,92p per 100g,
Morrisons Mackerel Fillets In Smokey BBQ Sauce,Morrisons Mackerel Fillets In Smokey BBQ Sauce125g,£1.15,92p per 100g,
Morrisons Mackerel Fillets in Spicy Chilli Dressing,Morrisons Mackerel Fillets in Spicy Chilli Dressing125g,£1.15,92p per 100g,
Morrisons Mackerel Fillets In Spicy Tomato Sauce ,Morrisons Mackerel Fillets In Spicy Tomato Sauce 125g,£1.15,92p per 100g,
Morrisons Mackerel Fillets in Sunflower Oil  (125g),Morrisons Mackerel Fillets in Sunflower Oil  (125g)90g,£1.15,£1.28 per 100g,
Morrisons Mackerel Fillets In Tikka Masala Sauce,Morrisons Mackerel Fillets In Tikka Masala Sauce125g,£1.15,92p per 100g,
Morrisons Mackerel Fillets In Tomato Sauce ,Morrisons Mackerel Fillets In Tomato Sauce 125g,£1.15,92p per 100g,
Morrisons Mackerel Fillets In Vinaigrette,Morrisons Mackerel Fillets In Vinaigrette125g,£1.15,92p per 100g,
Morrisons Mackerel Fillets In Water,Morrisons Mackerel Fillets In Water125g,£1.15,92p per 100g,
Morrisons Mackerel Sweet Chill,Morrisons Mackerel Sweet Chill125g,£1.15,92p per 100g,
Morrisons Malted Milk Biscuits,Morrisons Malted Milk Biscuits200g,69p,34.5p per 100g,
Morrisons Malt Vinegar          ,Morrisons Malt Vinegar          568ml,65p,11.4p per 100ml,
Morrisons Malt Vinegar           ,Morrisons Malt Vinegar           1.14L,£1.29,11.3p per 100ml,
Morrisons Mandarins In Juice (298g),Morrisons Mandarins In Juice (298g)175g,£1.09,£6.23 per kg,
Morrisons Mandarins In Syrup (312g),Morrisons Mandarins In Syrup (312g)175g,£1.09,62.3p per 100g,
Morrisons  Mango & Banana Bar ,Morrisons  Mango & Banana Bar 150g,£1.99,£1.33 per 100g,
Morrisons Mango Chutney    ,Morrisons Mango Chutney    340g,£2.09,61.5p per 100g,
Morrisons Maple & Pecan Clusters ,Morrisons Maple & Pecan Clusters 500g,£2.15,43p per 100g,
Morrisons Marjoram         ,Morrisons Marjoram         9g,£1.09,£1.21 per 10g,Buy 2 for £2
Morrisons Marrowfat Peas (300g),Morrisons Marrowfat Peas (300g)180g,65p,£3.61 per kg,
Morrisons Marrowfat Peas With Mint,Morrisons Marrowfat Peas With Mint220g,55p,£2.50 per kg,
Morrisons Marshmallows,Morrisons Marshmallows200g,£1.25,62.5p per 100g,
Morrisons Massaman Paste,Morrisons Massaman Paste180g,£2.19,£1.22 per 100g,
Morrisons Mayonnaise,Morrisons Mayonnaise500ml,£1.19,23.8p per 100ml,
Morrisons Mayonnaise,Morrisons Mayonnaise750ml,£1.85,24.7p per 100ml,
Morrisons Meatballs In Tomato Sauce ,Morrisons Meatballs In Tomato Sauce 380g,£1.25,32.9p per 100g,
Morrisons Meaty Crisps 6 X 25G,Morrisons Meaty Crisps 6 X 25G150g,£1.19,79.3p per 100g,Buy 2 for £2
Morrisons Mediterranean Couscous,Morrisons Mediterranean Couscous110g,65p,£5.91 per kg,
Morrisons Medium Curry Powder ,Morrisons Medium Curry Powder 90g,£1.29,14.3p per 10g,
Morrisons Medium Egg Noodles ,Morrisons Medium Egg Noodles 250g,£1.15,£4.60 per kg,
Morrisons Meringue Nests,Morrisons Meringue Nests8 per pack,£1.59,19.9p each,
Morrisons Mexican Chicken & Bean Soup,Morrisons Mexican Chicken & Bean Soup400g,99p,24.8p per 100g,
Morrisons Mexican Micro Rice ,Morrisons Mexican Micro Rice 250g,75p,£3.00 per kg,
Morrisons Microwave Rice Medley,Morrisons Microwave Rice Medley220g,75p,£3.41 per kg,
Morrisons Microwave Whole Grain Rice & Quinoa,Morrisons Microwave Whole…220g,85p,£3.86 per kg,
Morrisons Microwave Wholegrain Rice Quinoa Tom/Basil ,Morrisons Microwave Wholegrai…220g,85p,£3.86 per kg,
Morrisons Mighty Malties,Morrisons Mighty Malties625g,£1.15,18.4p per 100g,
