name,Price Per Unit,Price Per Measure,Promotion
Morrisons Grated Mozzarella & Cheddar Mix,Morrisons Grated Mozzarella & Cheddar Mix240g,£2.65,£11.04 per kg,Buy 2 for £4.50
Morrisons Grated Parmigiano Reggiano   ,Morrisons Grated Parmigiano Reggiano   100g,£2.09,£20.90 per kg,"Offer price £2.09, was £2.49"
Morrisons Grated Red Leicester,Morrisons Grated Red Leicester240g,£2.65,£11.04 per kg,Buy 2 for £4.50
Morrisons Grated White Cheddar,Morrisons Grated White Cheddar240g,£2.65,£11.04 per kg,Buy 2 for £4.50
Morrisons Greek Feta       ,Morrisons Greek Feta       200g,£2.09,£10.45 per kg,
Morrisons Greek Style Honey Yogurt,Morrisons Greek Style Honey Yogurt200g,79p,39.5p per 100g,
Morrisons Greek Style Yogurt,Morrisons Greek Style Yogurt500g,£1.25,25p per 100g,
Morrisons Greek Style Yogurt,Morrisons Greek Style Yogurt200g,79p,39.5p per 100g,
Morrisons Greek Style Yogurt ,Morrisons Greek Style Yogurt 1kg,£1.99,19.9p per 100g,
Morrisons Greek Style Yogurt with Honey,Morrisons Greek Style Yogurt with Honey450g,£1.59,35.3p per 100g,
Morrisons Green Olives With Chilli  Cheese & Garlic ,Morrisons Green Olives With Chilli  Cheese & Garlic 280g,£3,£1.07 per 100g,
Morrisons Guacamole,Morrisons Guacamole150g,£1.35,90p per 100g,Buy 2 for £2
Morrisons Half Crispy Aromatic Duck ,Morrisons Half Crispy Aromatic Duck 540g,£7.79,£14.43 per kg,
Morrisons  Ham & Cheese Sandwich,Morrisons  Ham & Cheese Sandwich,£2.50,,Food To Go Meal Deal for £3.50
Morrisons Ham & Cheese Tortelloni,Morrisons Ham & Cheese Tortelloni300g,£1.89,£6.30 per kg,Buy 2 for £3.50
Morrisons Ham Leek & Cheddar Quiche,Morrisons Ham Leek & Cheddar Quiche170g,£1.95,£1.15 per 100g,
Morrisons Hard Boiled Eggs ,Morrisons Hard Boiled Eggs 2 per pack,£1.50,75p each,Food To Go Meal Deal for £3.50
Morrisons Hash Brown Bites,Morrisons Hash Brown Bites300g,£2.25,75p per 100g,
Morrisons Honey Cured Ham,Morrisons Honey Cured Ham110g,£1.75,£1.59 per 100g,"Offer price £1.75, was £1.99"
Morrisons Honey Cured Ham ,Morrisons Honey Cured Ham 220g,£2.75,£1.25 per 100g,
Morrisons Honey Roast Ham Chunks,Morrisons Honey Roast Ham Chunks100g,£1.25,£12.50 per kg,
Morrisons Honey Roast Ham Slices,Morrisons Honey Roast Ham Slices200g,£3.25,£1.63 per 100g,
Morrisons Honey Skyr,Morrisons Honey Skyr450g,£1.45,32.2p per 100g,
Morrisons Hot & Spicy Cheese Slices,Morrisons Hot & Spicy Cheese Slices180g,£2.65,£1.47 per 100g,Buy 2 for £4.50
Morrisons Hunters Chicken,Morrisons Hunters Chicken430g,£4.49,£10.44 per kg,Buy 2 for £8
Morrisons  Hunters Chicken & Wedges,Morrisons  Hunters Chicken & Wedges475g,£2.49,£5.24 per kg,
Morrisons Hunters Chicken Potato Bake,Morrisons Hunters Chicken Potato Bake1.2kg,£5.99,£4.99 per kg,
Morrisons Indian 6 Onion Bhajis,Morrisons Indian 6 Onion Bhajis300g,£2.39,£7.97 per kg,
Morrisons Indian Chicken Rogan Josh & Pilau Rice,Morrisons Indian Chicken Rogan Josh & Pilau Rice375g,£3.49,93.1p per 100g,
Morrisons Indian Takeaway 18 Mini Indian Snack Selection,Morrisons Indian Takeaway 18 Mi…369g,£3.35,£9.08 per kg,
Morrisons Indian Takeaway Chapattis,Morrisons Indian Takeaway Chapattis2 x 85g,£1.25,£7.35 per kg,
Morrisons Indian Takeaway Vegetable Samosas,Morrisons Indian Takeaw…4 x 40g,£1.59,£9.94 per kg,
Morrisons  Individual Sausage Roll,Morrisons  Individual Sausage Roll114g,£1,87.7p per 100g,Food To Go Meal Deal for £3.50
Morrisons Italian Bolognese Pasta Sauce,Morrisons Italian Bolognese Pasta Sauce350g,£1.89,54p per 100g,Buy 2 for £3.50
Morrisons Italian Cheese & Garlic Bread   ,Morrisons Italian Cheese & Garlic Bread   285g,£1.95,£6.84 per kg,"Offer price £1.95, was £2.19"
Morrisons Italian Cheese Sauce,Morrisons Italian Cheese Sauce350g,£1.89,54p per 100g,Buy 2 for £3.50
Morrisons Italian Fusilli,Morrisons Italian Fusilli500g,£1.89,£3.78 per kg,Buy 2 for £3.50
Morrisons Italian Garlic Pizza Bread,Morrisons Italian Garlic Pizza Bread255g,£1.95,£7.65 per kg,"Offer price £1.95, was £2.19"
Morrisons Italian Gnocchi,Morrisons Italian Gnocchi500g,£1.89,£3.78 per kg,Buy 2 for £3.50
Morrisons Italian Herb Ham,Morrisons Italian Herb Ham100g,£1.99,£1.99 per 100g,
Morrisons Italian Mascarpone,Morrisons Italian Mascarpone250g,£1.79,£7.16 per kg,
Morrisons Italian Mozzarella,Morrisons Italian Mozzarella125g,£1.19,£9.52 per kg,
 Morrisons Italian Pasta Spinach & Pine Nut Salad, Morrisons Italian Pasta Spinach & Pine Nut Salad230g,£2.69,£1.17 per 100g,Buy 2 for £4
Morrisons Italian Penne,Morrisons Italian Penne500g,£1.89,£3.78 per kg,Buy 2 for £3.50
Morrisons Italian Proscuitto Crudo,Morrisons Italian Proscuitto Crudo80g,£2.25,£2.81 per 100g,
Morrisons Italian Ricotta ,Morrisons Italian Ricotta 250g,£1.39,£5.56 per kg,
Morrisons Italian Roasted Vegetable Pasta Sauce,Morrisons Italian Roasted Vegetable Pasta Sauce350g,£1.89,54p per 100g,Buy 2 for £3.50
 Morrisons Italian Salami & Cheese , Morrisons Italian Salami & Cheese 112g,£2.30,£2.05 per 100g,
Morrisons Italian Salami Milano,Morrisons Italian Salami Milano80g,£1.49,£1.86 per 100g,
Morrisons Italian Sausage Pasta Bake,Morrisons Italian Sausage Pasta Bake400g,£3.49,£8.73 per kg,Buy 2 for £6
Morrisons Italian Sausage Pasta Bake ,Morrisons Italian Sausage Pasta Bake 400g,£1.69,£4.23 per kg,
Morrisons Italian Selection,Morrisons Italian Selection120g,£2.99,£2.49 per 100g,
Morrisons Italian Spaghetti,Morrisons Italian Spaghetti500g,£1.89,£3.78 per kg,Buy 2 for £3.50
Morrisons Italian Spaghetti Bolognese ,Morrisons Italian Spaghetti Bolognese 400g,£3.49,£8.73 per kg,Buy 2 for £6
 Morrisons Italian Style Pasta, Morrisons Italian Style Pasta550g,£2.99,£5.44 per kg,Buy 2 for £4
Morrisons Italian Tagliatelle,Morrisons Italian Tagliatelle500g,£1.89,£3.78 per kg,Buy 2 for £3.50
Morrisons Italian Tomato & Mascarpone Pasta Sauce,Morrisons Italian Tomato &…350g,£1.89,54p per 100g,Buy 2 for £3.50
Morrisons Italian Vegetable Lasagne ,Morrisons Italian Vegetable Lasagne 400g,£3.49,£8.73 per kg,Buy 2 for £6
Morrisons Jalfrezi Tikka Meal Bag,Morrisons Jalfrezi Tikka Meal Bag1290g,£8.50,65.9p per 100g,
Morrisons Jam & Cream Doughnut,Morrisons Jam & Cream Doughnut2 per pack,£1.99,99.5p each,Buy 2 for £3.50
Morrisons Jam & Cream Fruited Scones,Morrisons Jam & Cream Fruited Scones2 per pack,£1.99,99.5p each,Buy 2 for £3.50
Morrisons Jelly & Custard ,Morrisons Jelly & Custard 3 x 125g,£1.99,53.1p per 100g,
Morrisons Jumbo Vegetable Samosa,Morrisons Jumbo Vegetable Samosa,£1.25,,Food To Go Meal Deal for £3.50
Morrisons Katsu Chicken Wrap,Morrisons Katsu Chicken Wrap199g,£2.85,£1.43 per 100g,
Morrisons King Prawn Linguine ,Morrisons King Prawn Linguine 350g,£3.49,£9.97 per kg,Buy 2 for £6
Morrisons Korma/Tikka Meal Bag,Morrisons Korma/Tikka Meal Bag1290g,£8.50,65.9p per 100g,
Morrisons Lactose Free Semi Skimmed Milk,Morrisons Lactose Free Semi Skimmed Milk1L,£1.35,£1.35 per litre,
Morrisons Lactose Free Skimmed Milk,Morrisons Lactose Free Skimmed Milk1L,£1.35,£1.35 per litre,
Morrisons Large Free Range Eggs 12 pack,Morrisons Large Free Range Eggs 12 pack12 per pack,£2.85,23.8p each,
Morrisons Large Free Range Eggs 6 pack,Morrisons Large Free Range Eggs 6 pack6 per pack,£1.75,29.2p each,
Morrisons Large Melton Mowbray Pork Pie ,Morrisons Large Melton Mowbray Pork Pie 440g,£3.49,79.3p per 100g,
Morrisons Lasagne,Morrisons Lasagne750g,£4.49,59.9p per 100g,
Morrisons Lasagne Sheets,Morrisons Lasagne Sheets300g,£1.89,£6.30 per kg,Buy 2 for £3.50
Morrisons Lemon Cheesecake,Morrisons Lemon Cheesecake125g,£1.19,95.2p per 100g,"Offer price £1.19, was £1.35"
Morrisons Lemon Cheesecakes,Morrisons Lemon Cheesecakes3 x 100g,£2.25,75p per 100g,
Morrisons Lemon Mousse,Morrisons Lemon Mousse6 x 60g,£1.25,34.7p per 100g,
Morrisons Less Than 2% Fat Semi Skimmed Long Life Milk,Morrisons Less Than 2% Fat Semi…6 x 1L,£5.99,99.8p per litre,
Morrisons Lighter Mascarpone,Morrisons Lighter Mascarpone250g,£1.79,£7.16 per kg,
Morrisons Lighter Real Dairy Spray Cream,Morrisons Lighter Real Dairy Spray Cream250g,£1.60,64p per 100g,
Morrisons Limoncello Dessert,Morrisons Limoncello Dessert2 x 90g,£1.35,75p per 100g,"Offer price £1.35, was £1.49"
Morrisons Limoncello Dessert,Morrisons Limoncello Dessert450g,£3.29,73.1p per 100g,
Morrisons Liver & Mash,Morrisons Liver & Mash400g,£3.49,87.3p per 100g,
Morrisons Long Life British Semi Skimmed Milk,Morrisons Long Life British Semi Skimmed Milk1L,£1.19,£1.19 per litre,
Morrisons Long Life British Skimmed Milk,Morrisons Long Life British Skimmed Milk1L,£1.19,£1.19 per litre,
Morrisons Long Life British Skimmed Milk ,Morrisons Long Life British Skimmed Milk 6 x 1L,£5.99,99.8p per litre,
Morrisons Long Life British Whole Milk,Morrisons Long Life British Whole Milk1L,£1.19,£1.19 per litre,
Morrisons Long Life British Whole Milk,Morrisons Long Life British Whole Milk6 x 1L,£5.99,99.8p per litre,
Morrisons Long Life Original Soya Drink ,Morrisons Long Life Original Soya Drink 1L,£1.19,£1.19 per litre,
Morrisons Long Life Unsweetened Soya Milk Alternative,Morrisons Long Life Unsweeten…1L,£1.19,£1.19 per litre,
Morrisons Low Fat Greek Style Yogurt,Morrisons Low Fat Greek Style Yogurt500g,£1.15,23p per 100g,
Morrisons Low Fat Natural Yogurt,Morrisons Low Fat Natural Yogurt500g,£1.05,21p per 100g,
Morrisons Macaroni Cheese ,Morrisons Macaroni Cheese 400g,£3.49,£8.73 per kg,Buy 2 for £6
Morrisons Made To Share Duck Spring Rolls,Morrisons Made To Share Duck Spring Rolls180g,£3.25,£1.81 per 100g,
Morrisons Made To Share Onion Rings,Morrisons Made To Share Onion Rings250g,£3.25,£1.30 per 100g,
Morrisons Madras Tikka Meal Bag,Morrisons Madras Tikka Meal Bag1290g,£8.50,65.9p per 100g,
Morrisons Mandarin Jelly ,Morrisons Mandarin Jelly 2 x 140g,£1.49,53.2p per 100g,
Morrisons Mango & Passion Fruit Smoothie,Morrisons Mango & Passion Fruit Smoothie750ml,£1.80,24p per 100ml,
Morrisons Mango & Passionfruit Yogurt,Morrisons Mango & Passionfruit Yogurt150g,50p,33.3p per 100g,
Morrisons Mango Papaya & Passionfruit Yogurt,Morrisons Mango Papaya & Passionfruit Yogurt450g,£1.25,27.8p per 100g,
Morrisons Margherita Pizza Pockets 8'S,Morrisons Margherita Pizza Pockets 8'S200g,£2.39,£11.95 per kg,Buy 2 for £3.50
Morrisons Market Street Deli Express Roast Chicken,Morrisons Market Street Del…100g,£1.75,£1.75 per 100g,
Morrisons Market Street Deli Express Tikka Chicken,Morrisons Market Street Deli Express Tikka Chicken100g,£1.75,£1.75 per 100g,
Morrisons Mature Cheddar & Chive Dip,Morrisons Mature Cheddar & Chive Dip170g,£1.35,79.4p per 100g,Buy 2 for £2
Morrisons Mature Cheddar Cheese,Morrisons Mature Cheddar Cheese350g,£2.99,£8.54 per kg,
Morrisons Mature Cheddar Slices,Morrisons Mature Cheddar Slices240g,£2.65,£11.04 per kg,Buy 2 for £4.50
Morrisons Mature Cheese & Pickle Sandwich,Morrisons Mature Cheese & Pickle Sandwich,£2,,Food To Go Meal Deal for £3.50
Morrisons Mature Cheese Slices,Morrisons Mature Cheese Slices200g,£1.19,£5.95 per kg,
Morrisons Mature Coloured Cheddar ,Morrisons Mature Coloured Cheddar 240g,£2.69,£11.21 per kg,
Morrisons Mature Grated Cheddar,Morrisons Mature Grated Cheddar500g,£4.49,£8.98 per kg,
Morrisons Mature White Cheddar,Morrisons Mature White Cheddar240g,£2.69,£11.21 per kg,
Morrisons Meatball Pasta Bake with Macaroni,Morrisons Meatball Pasta Bake with Macaroni1200g,£6.49,£5.41 per kg,Italian Meal Deal For £8
Morrisons Meat Feast Pasta Bake ,Morrisons Meat Feast Pasta Bake 400g,£3.49,£8.73 per kg,Buy 2 for £6
Morrisons Meat Feast Pasta Melt ,Morrisons Meat Feast Pasta Melt 800g,£4.49,56.1p per 100g,
Morrisons Mediterranean Olive Trio,Morrisons Mediterranean Olive Trio150g,£2.15,£1.43 per 100g,"Offer price £2.15, was £2.39"
Morrisons Mediterranean Vegetable Couscous,Morrisons Mediterranean Vegetable Couscous550g,£2.75,50p per 100g,Buy 2 for £4
Morrisons Medium Cheddar Slices,Morrisons Medium Cheddar Slices240g,£2.65,£11.04 per kg,Buy 2 for £4.50
Morrisons Medium Free Range Eggs,Morrisons Medium Free Range Eggs12 per pack,£2.39,19.9p each,
Morrisons Medium Free Range Eggs 6 pack,Morrisons Medium Free Range Eggs 6 pack6 per pack,£1.39,23.2p each,
Morrisons Medium White Cheddar,Morrisons Medium White Cheddar240g,£2.69,£11.21 per kg,
Morrisons Medium White Cheddar Cheese,Morrisons Medium White Cheddar Cheese350g,£2.99,£8.54 per kg,
Morrisons Melting Mozzarella Sticks,Morrisons Melting Mozzarella Sticks240g,£3.49,£14.54 per kg,
Morrisons Melton Mowbray Mini Pork Pies,Morrisons Melton Mowbray Mini Pork Pies6 x 50g,£2.75,91.7p per 100g,
Morrisons Melton Mowbray Small Pork Pie,Morrisons Melton Mowbray Small Pork Pie140g,£1.75,£1.25 per 100g,
Morrisons Melton Mowbray Snack Pork Pies,Morrisons Melton Mowbray Snack Pork Pies2 x 75g,£1.75,£1.17 per 100g,
Morrisons Melton Mowbray Snack Pork Pies,Morrisons Melton Mowbray Snack Pork Pies4 x 75g,£2.50,83.3p per 100g,"Offer price £2.50, was £2.79"
Morrisons Mexican Bean Wrap ,Morrisons Mexican Bean Wrap ,£2.85,,
Morrisons Mexican Chicken Breast Fillets,Morrisons Mexican Chicken Breast Fillets425g,£4.49,£10.56 per kg,Buy 2 for £8
Morrisons Mexican Jalapeno Houmous,Morrisons Mexican Jalapeno Houmous200g,£1.35,67.5p per 100g,Buy 2 for £2
Morrisons Mild Cheddar Cheese,Morrisons Mild Cheddar Cheese350g,£2.99,£8.54 per kg,
Morrisons Mild Cheddar Slices,Morrisons Mild Cheddar Slices240g,£2.65,£11.04 per kg,Buy 2 for £4.50
Morrisons Mild Coloured Cheddar,Morrisons Mild Coloured Cheddar240g,£2.69,£11.21 per kg,
Morrisons Mild Curry Chicken Slices,Morrisons Mild Curry Chicken Slices160g,£2.99,£1.87 per 100g,
Morrisons Mild White Cheddar,Morrisons Mild White Cheddar240g,£2.69,£11.21 per kg,
Morrisons Milk For Farmers Semi Skimmed Milk 6 Pint,Morrisons Milk For Farmers Se…3.408L,£2.65,77.8p per litre,
Morrisons Millionaire Shortbread Bar,Morrisons Millionaire Shortbread Bar50g,£1.25,£2.50 per 100g,Food To Go Meal Deal for £3.50
Morrisons Minced Beef & Onion Pie,Morrisons Minced Beef & Onion Pie150g,99p,66p per 100g,
Morrisons Minced Beef Hotpot Topped with Roast Potato and Sliced Onion,Morrisons Minced Beef Hotpot Topped with…1200g,£5.99,£4.99 per kg,
Morrisons Minced Lamb Hotpot,Morrisons Minced Lamb Hotpot400g,£3.49,£8.73 per kg,Buy 2 for £6
Morrisons Minestrone Soup,Morrisons Minestrone Soup600g,£1.65,27.5p per 100g,
Morrisons Mini Cheese & Ham Pizza ,Morrisons Mini Cheese & Ham Pizza 111g,69p,£6.22 per kg,
Morrisons Mini Cheese & Tomato Pizza ,Morrisons Mini Cheese & Tomato Pizza 111g,69p,£6.22 per kg,
Morrisons Mini Chicken Skewers,Morrisons Mini Chicken Skewers10 x 10g,£2.39,£2.39 per 100g,Buy 2 for £3.50
Morrisons Mini Chicken Tikka Skewers 10 Pack,Morrisons Mini Chicken Tikka Skewers 10 Pack100g,£2.39,£2.39 per 100g,Buy 2 for £3.50
Morrisons Mini Indian Snack Selection 8 Pack,Morrisons Mini Indian Snack Selection 8 Pack165g,£1.99,£12.06 per kg,
Morrisons Mini Pepperoni Pizza ,Morrisons Mini Pepperoni Pizza 111g,69p,£6.22 per kg,
Morrisons Mini Sausage Rolls 28 Pack,Morrisons Mini Sausage Rolls 28 Pack280g,£3,£10.71 per kg,
Morrisons Mixed Olives With Herbs ,Morrisons Mixed Olives With Herbs 280g,£3,£1.07 per 100g,
Morrisons Monterey Jack Slices,Morrisons Monterey Jack Slices240g,£2.65,£11.04 per kg,Buy 2 for £4.50
Morrisons Moroccan Style Houmous,Morrisons Moroccan Style Houmous200g,£1.35,67.5p per 100g,Buy 2 for £2
Morrisons Mozzarella Slices,Morrisons Mozzarella Slices240g,£2.65,£11.04 per kg,Buy 2 for £4.50
Morrisons Mushroom & Ham Tagliatelle,Morrisons Mushroom & Ham Tagliatelle400g,£3.49,£8.73 per kg,Buy 2 for £6
Morrisons Mushroom Stroganoff,Morrisons Mushroom Stroganoff400g,£3.49,£8.73 per kg,Buy 2 for £6
Morrisons Mushroom Tortelloni,Morrisons Mushroom Tortelloni300g,£1.89,£6.30 per kg,Buy 2 for £3.50
Morrisons Natural Skyr,Morrisons Natural Skyr450g,£1.45,32.2p per 100g,
Morrisons Natural Yogurt,Morrisons Natural Yogurt500g,£1.05,21p per 100g,
Morrisons No Added Sugar Cranberry Juice Drink,Morrisons No Added Sugar…1L,£1.20,12p per 100ml,
Morrisons Not From Concentrate Apple Juice,Morrisons Not From Concentrate Apple Juice4 x 250ml,£1.99,19.9p per 100ml,
Morrisons Not From Concentrate Orange Juice,Morrisons Not From Concentrate Orange Juice4 x 250ml,£2.10,21p per 100ml,
Morrisons Nourish 0% Fat Peach & Apricot Yoghurt Drink ,Morrisons Nourish 0% Fat Peach…8 x 100ml,£1.55,19.4p per 100ml,"Offer price £1.55, was £2.50"
Morrisons Nourish Blueberry Drink,Morrisons Nourish Blueberry Drink6 x 100g,£1.75,29.2p per 100g,"Offer price £1.75, was £2.50"
Morrisons Nourish Caribbean Chicken & Rice,Morrisons Nourish Caribbean Chicken & Rice380g,£3.75,98.7p per 100g,Buy 2 for £6.50
Morrisons Nourish Chicken & Potato With Creamy Mustard,Morrisons Nourish Chicken & Pot…380g,£3.75,98.7p per 100g,Buy 2 for £6.50
"Morrisons Nourish Chicken, Green Vegetables & Broccoli","Morrisons Nourish Chicken, Gree…380g",£3.75,98.7p per 100g,Buy 2 for £6.50
Morrisons Nourish Chicken Biryani,Morrisons Nourish Chicken Biryani380g,£3.75,98.7p per 100g,Buy 2 for £6.50
Morrisons Nourish Chicken Noodles,Morrisons Nourish Chicken Noodles380g,£3.75,98.7p per 100g,
Morrisons Nourish Chicken Paella,Morrisons Nourish Chicken Paella380g,£3.75,98.7p per 100g,Buy 2 for £6.50
Morrisons Nourish Coconut Indian Veg Curry,Morrisons Nourish Coconut Indian Veg Curry380g,£3.75,98.7p per 100g,Buy 2 for £6.50
Morrisons Nourish Gut Smoothie,Morrisons Nourish Gut Smoothie750ml,£1.75,23.3p per 100ml,Buy 2 for £3
Morrisons  Nourish Immunity Smoothie,Morrisons  Nourish Immunity Smoothie750ml,£1.75,23.3p per 100ml,Buy 2 for £3
Morrisons Nourish King Prawn Linguine,Morrisons Nourish King Prawn Linguine380g,£3.75,98.7p per 100g,Buy 2 for £6.50
Morrisons Nourish Korean Chicken Sandwich,Morrisons Nourish Korean Chicken Sandwich192g,£2.75,£1.43 per 100g,
Morrisons Nourish Naked Katsu Curry,Morrisons Nourish Naked Katsu Curry380g,£3.75,98.7p per 100g,Buy 2 for £6.50
Morrisons Nourish Natural Kefir ,Morrisons Nourish Natural Kefir 500ml,£1.75,35p per 100ml,
Morrisons Nourish Oriental Duck Noodles,Morrisons Nourish Oriental Duck Noodles380g,£3.75,98.7p per 100g,Buy 2 for £6.50
Morrisons Nourish Pulled Beef Chilli & Rice,Morrisons Nourish Pulled Beef Chilli & Rice380g,£3.75,98.7p per 100g,Buy 2 for £6.50
Morrisons Nourish Raspberry Kefir ,Morrisons Nourish Raspberry Kefir 500ml,£1.75,35p per 100ml,
Morrisons Nourish Revitalise Smoothie ,Morrisons Nourish Revitalise Smoothie 750ml,£1.75,23.3p per 100ml,Buy 2 for £3
Morrisons Nourish Strawberry Drink,Morrisons Nourish Strawberry Drink6 x 100g,£1.75,29.2p per 100g,"Offer price £1.75, was £2.50"
Morrisons Oat Milk,Morrisons Oat Milk1L,£1.49,£1.49 per litre,
Morrisons Olive Light Spread,Morrisons Olive Light Spread450g,£1.29,28.7p per 100g,
Morrisons Olive Spread,Morrisons Olive Spread450g,£1.29,28.7p per 100g,
Morrisons Olives With Feta,Morrisons Olives With Feta150g,£2.15,£1.43 per 100g,"Offer price £2.15, was £2.39"
Morrisons Onion  Bhaji  & Mango Chutney Snack Pot,Morrisons Onion  Bhaji  & Mango Chutney Snack Pot110g,£1.50,£1.36 per 100g,Food To Go Meal Deal for £3.50
Morrisons Onion Garlic & Herb Dip,Morrisons Onion Garlic & Herb Dip170g,£1.35,79.4p per 100g,Buy 2 for £2
Morrisons Orange Juice from Concentrate,Morrisons Orange Juice from Concentrate1L,£1.20,12p per 100ml,
Morrisons Orange Juice from Concentrate with Juicy Bits,Morrisons Orange Juice from Con…1L,£1.20,12p per 100ml,
Morrisons Organic British Whole Milk 4 Pints,Morrisons Organic British Whole Milk 4 Pints2.272L,£2.15,94.6p per litre,
Morrisons Organic Eggs 6 pack,Morrisons Organic Eggs 6 pack6 per pack,£2.79,46.5p each,
Morrisons Organic Mature Cheddar,Morrisons Organic Mature Cheddar250g,£2.99,£11.96 per kg,
Morrisons Oriental Selection,Morrisons Oriental Selection194g,£2.99,£1.54 per 100g,
Morrisons Paglia E Feino,Morrisons Paglia E Feino500g,£1.89,£3.78 per kg,Buy 2 for £3.50
Morrisons Parmentier Potatoes,Morrisons Parmentier Potatoes400g,£2.49,£6.23 per kg,
Morrisons Parmigiano Reggiano ,Morrisons Parmigiano Reggiano 200g,£3.49,£17.45 per kg,
Morrisons Parmigiano Reggiano Shavings ,Morrisons Parmigiano Reggiano Shavings 100g,£2.49,£24.90 per kg,
Morrisons Parsley Sauce,Morrisons Parsley Sauce180g,£1.25,69.4p per 100g,
Morrisons Party Dip Mix,Morrisons Party Dip Mix500g,£2.39,47.8p per 100g,
Morrisons Peach Protein Yoghurt,Morrisons Peach Protein Yoghurt200g,85p,42.5p per 100g,
Morrisons Pea Kale & Ginger Soup,Morrisons Pea Kale & Ginger Soup600g,£1.99,33.2p per 100g,
Morrisons Pecorino Romano ,Morrisons Pecorino Romano 170g,£3.89,£22.88 per kg,
Morrisons Penne Mozzarella,Morrisons Penne Mozzarella400g,£3.49,£8.73 per kg,Buy 2 for £6
Morrisons Pepperoni,Morrisons Pepperoni100g,£1.29,£1.29 per 100g,"Offer price £1.29, was £1.49"
Morrisons Perfectly Buttery,Morrisons Perfectly Buttery450g,£1,22.2p per 100g,
Morrisons Perfectly Buttery,Morrisons Perfectly Buttery900g,£1.89,21p per 100g,
Morrisons Peri Peri Chicken Slices ,Morrisons Peri Peri Chicken Slices 80g,£1.69,£2.11 per 100g,
Morrisons Peri Peri Chicken With Spiced Rice & Corn,Morrisons Peri Peri Chicken W…400g,£3.49,£8.73 per kg,Buy 2 for £6
Morrisons Pesto Chicken Pasta,Morrisons Pesto Chicken Pasta400g,£3.49,87.3p per 100g,Buy 2 for £6
Morrisons Pineapple & Coconut Juice ,Morrisons Pineapple & Coconut Juice 1L,£1.69,16.9p per 100ml,
Morrisons Pink Grapefruit Juice,Morrisons Pink Grapefruit Juice1L,£1.69,16.9p per 100ml,
Morrisons Piri Piri Chicken Mini Fillets ,Morrisons Piri Piri Chicken Mini Fillets 160g,£2.99,£1.87 per 100g,
Morrisons Pitted Green Olives,Morrisons Pitted Green Olives120g,£1.65,£1.38 per 100g,
Morrisons Pizza Dough,Morrisons Pizza Dough400g,£1.30,£3.25 per kg,
Morrisons Pizza Sides Onion Rings,Morrisons Pizza Sides Onion Rings250g,£3.25,£1.30 per 100g,Buy 1 pizza and 2 sides for £8
Morrisons Plant Revolution Cherry Soya Yogurts ,Morrisons Plant Revolutio…4 x 100g,£1.29,32.3p per 100g,
Morrisons Plant Revolution Chilli Con Carne & Rice,Morrisons Plant Revolution…350g,£2.75,78.6p per 100g,"Offer price £2.75, was £2.99"
Morrisons Plant Revolution Mango Soya Yogurts,Morrisons Plant Revolutio…4 x 100g,£1.29,32.3p per 100g,
Morrisons Plant Revolution No Chicken Tikka Masala & Pilau Rice,Morrisons Plant Revolution No Chicken…350g,£2.75,78.6p per 100g,"Offer price £2.75, was £2.99"
Morrisons Plant Revolution No Hoisin Duck Wrap,Morrisons Plant Revolutio…197g,£2.75,£1.40 per 100g,
Morrisons Plant Revolution Vegetable Paella,Morrisons Plant Revolut…350g,£2.75,78.6p per 100g,"Offer price £2.75, was £2.99"
Morrisons Pork & Egg Roll,Morrisons Pork & Egg Roll160g,£1.49,£9.31 per kg,
Morrisons Pork Cocktail Sausages,Morrisons Pork Cocktail Sausages82g,£1.25,£1.52 per 100g,Food To Go Meal Deal for £3.50
Morrisons Pork Cocktail Sausages 20 Pack,Morrisons Pork Cocktail Sausages 20 Pack164g,£1.25,£7.63 per kg,"Offer price £1.25, was £1.49"
Morrisons Pork Cocktail Sausages 30 Pack,Morrisons Pork Cocktail Sausages 30 Pack246g,£2.39,97.2p per 100g,Buy 2 for £3.50
Morrisons Pork Sausage Rolls 28 Pack,Morrisons Pork Sausage Rolls 28 Pack420g,£3,71.4p per 100g,
 Morrisons Potato Salad, Morrisons Potato Salad300g,£1.09,36.3p per 100g,
Morrisons Prawn Mayonnaise Sandwich,Morrisons Prawn Mayonnaise Sandwich,£2.85,,Food To Go Meal Deal for £3.50
Morrisons Prawn Toast,Morrisons Prawn Toast200g,£3.25,£1.63 per 100g,
Morrisons Profiterole Dessert,Morrisons Profiterole Dessert95g,£2,£2.11 per 100g,
Morrisons Profiteroles ,Morrisons Profiteroles 2 x 90g,£1.35,75p per 100g,"Offer price £1.35, was £1.49"
Morrisons Profiteroles,Morrisons Profiteroles450g,£3.29,73.1p per 100g,
Morrisons Prosciutto Cotto,Morrisons Prosciutto Cotto110g,£2.25,£2.05 per 100g,
Morrisons Pub Style 2 Steak & Ale Pies ,Morrisons Pub Style 2 Steak & Ale Pies 440g,£3.30,£7.50 per kg,Save 80p Off Your Next Shop
Morrisons Puff Pastry Block,Morrisons Puff Pastry Block425g,£1.29,30.4p per 100g,
"Morrisons Puff Pastry Chicken, Ham & Leek Pie","Morrisons Puff Pastry Chicken, Ham & Leek Pie200g",£1.79,89.5p per 100g,
"Morrisons Puff Pastry Chicken, Ham & Leek Pie","Morrisons Puff Pastry Chicken, Ham & Leek Pie550g",£3.95,71.8p per 100g,
