name,Price Per Unit,Price Per Measure,Promotion
McCain Home Chips Crinkle,McCain Home Chips Crinkle1kg,£3.19,£3.19 per kg,
McCain Home Chips Crinkle,McCain Home Chips Crinkle1.6kg,£4.29,£2.68 per kg,
McCain Home Chips Lighter Straight Cut,McCain Home Chips Lighter Straight Cut1.6kg,£4.29,£2.68 per kg,
McCain Home Chips Straight,McCain Home Chips Straight1.6kg,£3,£1.87 per kg,"Offer price £3, was £3.99"
McCain Home Chips Straight,McCain Home Chips Straight1kg,£3.19,£3.19 per kg,
Mccain Home Chips Straight Cut Gluten Free ,Mccain Home Chips Straight Cut Gluten Free 1.6kg,£4.29,£2.68 per kg,
McCain Lighter Home Chips,McCain Lighter Home Chips1kg,£3.19,£3.19 per kg,
McCain Lightly Spiced Wedges ,McCain Lightly Spiced Wedges 650g,£1.50,£2.31 per kg,"Offer price £1.50, was £2.39"
McCain Microwave Quick Chips Straight Cut,McCain Microwave Quick Chips Straight Cut4 x 100g,£2.79,£6.98 per kg,Buy 2 for £4
McCain Naked Oven Chips Crinkle,McCain Naked Oven Chips Crinkle1.7kg,£2.50,£1.47 per kg,"Offer price £2.50, was £3.49"
McCain Naked Oven Chips Straight,McCain Naked Oven Chips Straight1.7kg,£3.69,£2.17 per kg,
McCain Potato Smiles,McCain Potato Smiles454g,£1.50,£3.31 per kg,"Offer price £1.50, was £2.25"
McCain Quick Chips,McCain Quick Chips4 x 100g,£2.79,£6.98 per kg,Buy 2 for £4
McCain Quick Cook French Fries,McCain Quick Cook French Fries750g,£3.19,£4.25 per kg,
McCain Slow Baked Jacket Potatoes,McCain Slow Baked Jacket Potatoes4 x 200g,£2.69,£3.36 per kg,
Mccain Street Fries Cheese & Bacon,Mccain Street Fries Cheese & Bacon300g,£3.19,£10.63 per kg,
McCain Street Fries Pulled Pork,McCain Street Fries Pulled Pork300g,£2.99,£9.97 per kg,
McCain Triple Cooked Roast Potatoes,McCain Triple Cooked Roast Potatoes700g,£2.99,£4.27 per kg,
Meatless Farm Plant Based 4 Burgers,Meatless Farm Plant Based 4 Burgers400g,£3.50,£8.75 per kg,
Meatless Farm Plant Based 4 Chicken Burgers,Meatless Farm Plant Based 4 Chicken Burgers360g,£3.50,£9.72 per kg,
Meatless Farm Plant Based 8 Sausages ,Meatless Farm Plant Based 8 Sausages 320g,£3,£9.38 per kg,
Meatless Farm Plant Based Meatballs,Meatless Farm Plant Based Meatballs270g,£3,£11.11 per kg,
Meatless Farm Plant Based Mince,Meatless Farm Plant Based Mince400g,£3,£7.50 per kg,
Microwave Fries-To-Go,Microwave Fries-To-Go3 x 90g,£2.69,£9.96 per kg,
Morrisons 10 Cod Fish Fingers,Morrisons 10 Cod Fish Fingers300g,£2.19,£7.30 per kg,
Morrisons 10 Garlic Bread Slices,Morrisons 10 Garlic Bread Slices10 x 26g,£1.49,£5.73 per kg,
Morrisons 10 Haddock Fish Fingers,Morrisons 10 Haddock Fish Fingers300g,£2.19,£7.30 per kg,
Morrisons 10 Mac 'N' Cheese Bites ,Morrisons 10 Mac 'N' Cheese Bites 192g,£1.49,£7.76 per kg,
Morrisons 10 Omega 3 Fish Fingers,Morrisons 10 Omega 3 Fish Fingers300g,£1.49,£4.97 per kg,
Morrisons 10 Prawn Toast,Morrisons 10 Prawn Toast120g,£2.99,£2.49 per 100g,
Morrisons 10 Steamed Vegetable Gyoza,Morrisons 10 Steamed Vegetable Gyoza210g,£2.99,£14.24 per kg,
Morrisons 12 Cheese & Tomato Mini Deep Dish Pizzas ,Morrisons 12 Cheese & Tomato…336g,£2.99,£8.90 per kg,
Morrisons 12 Chilli Cheese Bites,Morrisons 12 Chilli Cheese Bites180g,£1.49,£8.28 per kg,
Morrisons 12 Duck Spring Rolls,Morrisons 12 Duck Spring Rolls216g,£2.99,£13.84 per kg,
Morrisons 12 Mozzarella Sticks ,Morrisons 12 Mozzarella Sticks 180g,£1.49,£8.28 per kg,
Morrisons 12 Tempura Prawns,Morrisons 12 Tempura Prawns156g,£2.99,£19.17 per kg,
Morrisons 12 Vegetable Spring Rolls ,Morrisons 12 Vegetable Spring Rolls 240g,£1.49,£6.21 per kg,
Morrisons 12 Yorkshire Puddings,Morrisons 12 Yorkshire Puddings230g,£1.39,£6.04 per kg,
Morrisons 16 Gluten Free Profiteroles With Chocolate Sauce,Morrisons 16 Gluten Free Profiter…292g,£2.99,£1.02 per 100g,
Morrisons 20 Thick Pork Sausages,Morrisons 20 Thick Pork Sausages1kg,£3.25,£3.25 per kg,
Morrisons 25 Battered Chicken Dippers,Morrisons 25 Battered Chicken Dippers450g,£2.25,£5.00 per kg,
Morrisons 2 Chicken Bakes,Morrisons 2 Chicken Bakes280g,£1.49,£5.32 per kg,Buy 3 for £4
Morrisons 2 Cod & Chive Fish Cakes,Morrisons 2 Cod & Chive Fish Cakes230g,£2.29,£9.96 per kg,
Morrisons 2 Garlic Baguettes,Morrisons 2 Garlic Baguettes2 x 169g,£1.49,£4.41 per kg,
 Morrisons 2 Pizza Baguettes Cheese, Morrisons 2 Pizza Baguettes Cheese265g,£1.19,£4.49 per kg,
Morrisons 2 Salmon & Broccoli Fish Cakes,Morrisons 2 Salmon & Broccoli Fish Cakes2 x 230g,£2.29,£4.98 per kg,
Morrisons 2 Sausage & Bean Slices,Morrisons 2 Sausage & Bean Slices280g,£1.49,£5.32 per kg,Buy 3 for £4
"Morrisons 2 Spinach, Leek & West Country Cheddar Parcels","Morrisons 2 Spinach, Leek & Wes…400g",£2.49,£6.23 per kg,
Morrisons 2 Steak Bakes,Morrisons 2 Steak Bakes280g,£1.49,£5.32 per kg,Buy 3 for £4
Morrisons 4 Battered Chunky Cod Fillet,Morrisons 4 Battered Chunky Cod Fillet500g,£5.25,£10.50 per kg,
Morrisons 4 Beef Grill Steaks,Morrisons 4 Beef Grill Steaks340g,£2.25,£6.62 per kg,
Morrisons 4 Breaded Chicken Steaks,Morrisons 4 Breaded Chicken Steaks4 x 95g,£1.99,£5.24 per kg,
Morrisons 4 Breaded Plaice Fillets,Morrisons 4 Breaded Plaice Fillets500g,£5.25,£10.50 per kg,
Morrisons 4 Burgers with Onions,Morrisons 4 Burgers with Onions227g,£1.75,£7.71 per kg,
Morrisons 4 Cauliflower Cheese Grills,Morrisons 4 Cauliflower Cheese Grills396g,£1.99,£5.03 per kg,Buy 3 for £5
Morrisons 4 Chicken & Vegetable Pies,Morrisons 4 Chicken & Vegetable Pies600g,£2.75,£4.58 per kg,
Morrisons 4 Chunky Breaded Cod Fillets,Morrisons 4 Chunky Breaded Cod Fillets500g,£5.25,£10.50 per kg,
Morrisons 4 Chunky Breaded Haddock Fillets,Morrisons 4 Chunky Breaded Haddock Fillets500g,£5.25,£10.50 per kg,
Morrisons 4 Cod Fillets,Morrisons 4 Cod Fillets360g,£4.75,£13.19 per kg,
Morrisons 4 Garlic & Herb Chicken Kievs,Morrisons 4 Garlic & Herb Chicken Kievs500g,£3.50,£7.00 per kg,
Morrisons 4 Haddock Fillets,Morrisons 4 Haddock Fillets360g,£4.75,£13.19 per kg,
Morrisons 4 Lamb Grills Steaks,Morrisons 4 Lamb Grills Steaks340g,£2.50,£7.35 per kg,
 Morrisons 4 Mint Chocolate Ice Cream Cones, Morrisons 4 Mint Choco…4 x 110ml,£1.35,30.7p per 100ml,
 Morrisons 4 Nutty Chocolate Ice Cream Cones, Morrisons 4 Nutty Choc…4 x 110ml,£1.35,30.7p per 100ml,
Morrisons 4 Southern Fried Chicken Steaks,Morrisons 4 Southern Fried Chicken Steaks4 x 95g,£1.99,£5.24 per kg,
Morrisons 4 Steak Pies,Morrisons 4 Steak Pies600g,£2.75,£4.58 per kg,
Morrisons 4 White Rice,Morrisons 4 White Rice800g,£2.29,£2.86 per kg,
 Morrisons 4 Wild Pink Salmon Fillets, Morrisons 4 Wild Pink Salmon Fillets360g,£5.69,£15.81 per kg,"Offer price £5.69, was £5.99"
Morrisons 50 Breaded Chicken Nuggets,Morrisons 50 Breaded Chicken Nuggets1kg,£4.25,£4.25 per kg,
Morrisons 6 Bean Mix,Morrisons 6 Bean Mix450g,£1.55,£3.44 per kg,
Morrisons 6 Cheesy Garlic Bread Slices,Morrisons 6 Cheesy Garlic Bread Slices192g,£1.49,77.6p per 100g,
Morrisons 6 Dark Chocolate Ices,Morrisons 6 Dark Chocolate Ices420ml,£1.49,35.5p per 100ml,
Morrisons 6 Eclairs Frozen Dessert,Morrisons 6 Eclairs Frozen Dessert160g,£1.89,£1.18 per 100g,
Morrisons 6 Large Yorkshire Puddings,Morrisons 6 Large Yorkshire Puddings180g,£1.59,£8.83 per kg,
Morrisons 6 Milk Choc Ices Ice Cream,Morrisons 6 Milk Choc Ices Ice Cream420ml,£1.49,35.5p per 100ml,
Morrisons 8 Chicken Burgers,Morrisons 8 Chicken Burgers8 x 57g,£2,£4.39 per kg,
Morrisons 8 Cod Fish Cakes,Morrisons 8 Cod Fish Cakes400g,£2.49,£6.23 per kg,
Morrisons Alphabet Bites,Morrisons Alphabet Bites500g,£1.45,£2.90 per kg,"Offer price £1.45, was £1.65"
Morrisons Apple Cider Lolly,Morrisons Apple Cider Lolly6 x 73ml,£1.35,30.8p per 100ml,
Morrisons Apple Crumble  ,Morrisons Apple Crumble  500g,£1.65,33p per 100g,
Morrisons Apple Strudel,Morrisons Apple Strudel600g,£1.99,33.2p per 100g,
Morrisons Asparagus Spears,Morrisons Asparagus Spears200g,£1.35,67.5p per 100g,"Offer price £1.35, was £1.85"
Morrisons Assorted Milk Lollies ,Morrisons Assorted Milk Lollies 8 x 35ml,£1.35,48.2p per 100ml,
Morrisons Baby Carrots,Morrisons Baby Carrots1kg,£1.19,£1.19 per kg,
Morrisons Bake at Home All Butter Croissants ,Morrisons Bake at Home All Butter Croissants 360g,£2.89,80.3p per 100g,"Offer price £2.89, was £2.99"
Morrisons Bake At Home Cinnamon Rolls 4pk,Morrisons Bake At Home Cinnamon Rolls 4pk376g,£2.89,76.8p per 100g,"Offer price £2.89, was £2.99"
Morrisons Bake At Home Maple & Pecan Plaits ,Morrisons Bake At Home Maple & Pecan Plaits 380g,£2.99,78.7p per 100g,
Morrisons Bake at Home Pain au Chocolat ,Morrisons Bake at Home Pain au Chocolat 320g,£2.89,90.3p per 100g,"Offer price £2.89, was £2.99"
Morrisons Bake at Home Pain au Raisin ,Morrisons Bake at Home Pain au Raisin 440g,£2.89,65.7p per 100g,"Offer price £2.89, was £2.99"
Morrisons Banoffee Pie   ,Morrisons Banoffee Pie   500g,£2.55,51p per 100g,
Morrisons Basa Fillets,Morrisons Basa Fillets550g,£4.75,£8.64 per kg,
Morrisons Battered Onion Rings,Morrisons Battered Onion Rings500g,£1.59,£3.18 per kg,
Morrisons Bbq Chicken Stonebake Pizza,Morrisons Bbq Chicken Stonebake Pizza395g,£2.29,£5.80 per kg,
Morrisons Beef Hotpot   ,Morrisons Beef Hotpot   400g,£1.69,£4.23 per kg,
Morrisons Beef Lasagne ,Morrisons Beef Lasagne 400g,£1.69,£4.23 per kg,
Morrisons Beef Quarter Pound Burger,Morrisons Beef Quarter Pound Burger454g,£2.99,£6.59 per kg,Burger and Chips Bundle for £4.50
Morrisons Beef Quarter Pounders With Onion 5% Fat ,Morrisons Beef Quarter Poun…454g,£2.99,£6.59 per kg,
Morrisons Beef Slices In Gravy,Morrisons Beef Slices In Gravy210g,£1.69,£8.05 per kg,
Morrisons Beef Stew & Dumplings,Morrisons Beef Stew & Dumplings400g,£2.25,£5.63 per kg,
Morrisons Beer Battered Onion Rings,Morrisons Beer Battered Onion Rings375g,£2.39,£6.37 per kg,
Morrisons Berry Smoothie Mix ,Morrisons Berry Smoothie Mix 500g,£2.75,55p per 100g,Buy 2 for £5
Morrisons Blackforest Fruits ,Morrisons Blackforest Fruits 500g,£2.75,55p per 100g,Buy 2 for £5
Morrisons Black Forest Gateau,Morrisons Black Forest Gateau630g,£2.99,47.5p per 100g,
Morrisons Blueberries ,Morrisons Blueberries 350g,£2.75,78.6p per 100g,Buy 2 for £5
Morrisons Breaded Garlic Mushrooms,Morrisons Breaded Garlic Mushrooms400g,£1.99,£4.98 per kg,"Offer price £1.99, was £2.29"
Morrisons Breaded Onion Rings,Morrisons Breaded Onion Rings500g,£1.59,£3.18 per kg,
Morrisons British Garden Peas,Morrisons British Garden Peas1.5kg,£1.69,£1.13 per kg,
 Morrisons British Slices Carrots, Morrisons British Slices Carrots1kg,£1.19,£1.19 per kg,
Morrisons Broad Beans,Morrisons Broad Beans500g,£1.49,£2.98 per kg,
Morrisons Broccoli Florets,Morrisons Broccoli Florets900g,£1.55,£1.72 per kg,
Morrisons Buttermilk Coated Chicken Strips,Morrisons Buttermilk Coated Chicken Strips350g,£3.25,£9.29 per kg,
Morrisons Butternut Squash Risotto,Morrisons Butternut Squash Risotto400g,£1.99,49.8p per 100g,Buy 3 for £5
Morrisons Buttery Roast Potatoes ,Morrisons Buttery Roast Potatoes 400g,£1.75,£4.38 per kg,
Morrisons Button Sprouts,Morrisons Button Sprouts1kg,£1.19,£1.19 per kg,
Morrisons Casserole Mix,Morrisons Casserole Mix1kg,£1.55,£1.55 per kg,
Morrisons Cauliflower & Broccoli Mix,Morrisons Cauliflower & Broccoli Mix1kg,£1.65,£1.65 per kg,
Morrisons Cauliflower Cheese,Morrisons Cauliflower Cheese400g,£1.59,£3.98 per kg,
Morrisons Cauliflower Cheese,Morrisons Cauliflower Cheese750g,£2.55,£3.40 per kg,
Morrisons Cauliflower Florets,Morrisons Cauliflower Florets1kg,£1.19,£1.19 per kg,
Morrisons Chargrilled Vegetables,Morrisons Chargrilled Vegetables500g,£1.79,£3.58 per kg,
Morrisons Cheese & Ham Croquettes ,Morrisons Cheese & Ham Croquettes 220g,£2.99,£13.59 per kg,
Morrisons Cheese & Tomato Pasta Bake ,Morrisons Cheese & Tomato Pasta Bake 400g,£1.69,42.3p per 100g,
Morrisons Cheese and Potato Gratin,Morrisons Cheese and Potato Gratin480g,£2.99,£6.23 per kg,
Morrisons Cheese Feast Stuffed Crust Pizza,Morrisons Cheese Feast Stuffed Crust Pizza440g,£2.75,£6.25 per kg,
Morrisons Chicken & Bacon Pies 4 Pack,Morrisons Chicken & Bacon Pies 4 Pack600g,£2.75,£4.58 per kg,
Morrisons Chicken Arrabiata & Tomato Pasta Bake ,Morrisons Chicken Arrabiata…400g,£1.69,£4.23 per kg,
 Morrisons Chicken Breast Fillets, Morrisons Chicken Breast Fillets700g,£4.79,£6.84 per kg,
 Morrisons Chicken Breast Joint, Morrisons Chicken Breast Joint550g,£3.50,£6.36 per kg,
Morrisons Chicken Curry & Rice ,Morrisons Chicken Curry & Rice 400g,£1.69,£4.23 per kg,
Morrisons Chicken Drumsticks,Morrisons Chicken Drumsticks1kg,£2.89,£2.89 per kg,"Offer price £2.89, was £2.99"
Morrisons Chicken Hotpot,Morrisons Chicken Hotpot400g,£1.69,£4.23 per kg,
Morrisons Chicken Jalfrezi & Rice,Morrisons Chicken Jalfrezi & Rice400g,£1.69,£4.23 per kg,
Morrisons Chicken Thighs,Morrisons Chicken Thighs1kg,£3.19,£3.19 per kg,"Offer price £3.19, was £3.49"
Morrisons Chicken Tikka Masala With Rice ,Morrisons Chicken Tikka Masala With Rice 400g,£1.69,£4.23 per kg,
Morrisons Chocolate Fudge Frozen Cake,Morrisons Chocolate Fudge Frozen Cake450g,£1.85,41.1p per 100g,
Morrisons Chopped Chilli,Morrisons Chopped Chilli75g,£1.39,£18.53 per kg,
Morrisons Chopped Garlic,Morrisons Chopped Garlic100g,£1.39,£13.90 per kg,
Morrisons Chopped Parsley,Morrisons Chopped Parsley75g,£1.39,£18.53 per kg,
Morrisons Chunky Battered Haddock 4 Pack,Morrisons Chunky Battered Haddock 4 Pack500g,£5.25,£10.50 per kg,
Morrisons Chunky Vegetable Soup Mix ,Morrisons Chunky Vegetable Soup Mix 500g,£1.29,£2.58 per kg,
Morrisons Classic Vegetable Base Mix ,Morrisons Classic Vegetable Base Mix 600g,£1.29,£2.15 per kg,
Morrisons Cocktail Prawns,Morrisons Cocktail Prawns300g,£4.15,£13.83 per kg,
Morrisons Cocktail Sausage Rolls 50 Pack,Morrisons Cocktail Sausage Rolls 50 Pack800g,£1.79,£2.24 per kg,
Morrisons Cooked Chicken Strips,Morrisons Cooked Chicken Strips550g,£4.65,£8.45 per kg,
Morrisons Cookie Dough Pie,Morrisons Cookie Dough Pie241g,£1.99,82.3p per 100g,"Offer price £1.99, was £2.49"
Morrisons Corn on the Cob,Morrisons Corn on the Cob500g,£1.39,£2.78 per kg,
Morrisons Cottage Pie  ,Morrisons Cottage Pie  400g,£1.69,£4.23 per kg,
Morrisons Counted Beef Lasagne,Morrisons Counted Beef Lasagne350g,£1.89,£5.40 per kg,
 Morrisons Counted Chicken Curry, Morrisons Counted Chicken Curry350g,£1.89,£5.40 per kg,
Morrisons Counted Chicken Hotpot ,Morrisons Counted Chicken Hotpot 350g,£1.89,£5.40 per kg,
Morrisons Counted Chicken Tikka Masala,Morrisons Counted Chicken Tikka Masala350g,£1.89,£5.40 per kg,
Morrisons Counted Chilli Con Carne,Morrisons Counted Chilli Con Carne350g,£1.89,£5.40 per kg,
 Morrisons Counted Ham & Mushroom Tagliatelle, Morrisons Counted Ham & Mushroom Tagliatelle350g,£1.89,£5.40 per kg,
 Morrisons Counted Spaghetti Bolognese, Morrisons Counted Spaghetti Bolognese350g,£1.89,£5.40 per kg,
 Morrisons Counted Sweet & Sour Chicken, Morrisons Counted Sweet & Sour Chicken350g,£1.89,£5.40 per kg,
Morrisons Country Mix,Morrisons Country Mix1kg,£1.65,£1.65 per kg,
Morrisons Crinkle Cut Chips,Morrisons Crinkle Cut Chips1.2kg,£1.85,£1.54 per kg,
Morrisons Dark Sweet Cherries ,Morrisons Dark Sweet Cherries 350g,£2.75,78.6p per 100g,Buy 2 for £5
Morrisons Deep Pan Cheese Pizza ,Morrisons Deep Pan Cheese Pizza 402g,£1.85,46p per 100g,
Morrisons Deep Pan Meat Feast,Morrisons Deep Pan Meat Feast,£1.85,,
Morrisons Diced Beef ,Morrisons Diced Beef 500g,£4.50,£9.00 per kg,
Morrisons Diced Onions,Morrisons Diced Onions500g,£1.55,£3.10 per kg,
Morrisons Double Chocolate Gateau,Morrisons Double Chocolate Gateau600g,£2.99,49.8p per 100g,
 Morrisons Double Chocolate Ice Cream, Morrisons Double Chocolate Ice Cream900ml,£2.19,24.3p per 100ml,
Morrisons Double Pepperoni Stonebake Pizza,Morrisons Double Pepper…357g,£2.29,£6.41 per kg,
Morrisons Edamame Beans ,Morrisons Edamame Beans 500g,£2.29,£4.58 per kg,
Morrisons Family Lasagne 1.4Kg,Morrisons Family Lasagne 1.4Kg1.4g,£4.99,£356.43 per 100g,
Morrisons Filo Pastry Sheets,Morrisons Filo Pastry Sheets200g,£1.35,£6.75 per kg,
 Morrisons Fine Green Beans, Morrisons Fine Green Beans750g,£1.19,£1.59 per kg,
Morrisons Fishmongers Frozen Raw Peeled Argentinian Red Shrimp,Morrisons Fishmongers Frozen Raw Pe…150g,£4.25,£28.33 per kg,Buy 3 for £10
Morrisons Fishmongers Frozen Ready To Cook Breaded Squid Rings,Morrisons Fishmongers Frozen Ready…300g,£4.25,£14.17 per kg,Buy 3 for £10
Morrisons Fishmongers Frozen Yellow Fin Tuna Steaks ,Morrisons Fishmongers Frozen…225g,£4.25,£18.89 per kg,Buy 3 for £10
Morrisons Fishmongers Raw PatagonianScallops,Morrisons Fishmongers Raw PatagonianScallops125g,£4.25,£34.00 per kg,Buy 3 for £10
Morrisons Four Cheese Stonebake Pizza,Morrisons Four Cheese Stonebake Pizza325g,£2.29,£7.05 per kg,
Morrisons Free From 4 Chocolate & Nut Ice Cream Cones ,Morrisons Free From 4 Chocolate…4 x 120ml,£2.75,57.3p per 100ml,
Morrisons Free From Gluten Free Margherita Pizza ,Morrisons Free From Gluten…250g,£1.45,£5.80 per kg,
Morrisons Free From Gluten Free Pepperoni Pizza ,Morrisons Free From Gluten…250g,£2.35,£9.40 per kg,
Morrisons Free From Homestyle Chips ,Morrisons Free From Homestyle Chips 750g,£1.49,£1.99 per kg,
Morrisons Free From Mini Hash Browns,Morrisons Free From Mini Hash Browns750g,£1.70,£2.27 per kg,
Morrisons Free From Strawberry Ice Cream Cones ,Morrisons Free From Straw…4 x 120ml,£2.75,57.3p per 100ml,
Morrisons Frozen Hot & Spicy Chicken Breast Strips,Morrisons Frozen Hot & Spic…500g,£4.19,£8.38 per kg,
Morrisons Frozen Tikka Chicken Breast Strips,Morrisons Frozen Tikka Chicken Breast Strips500g,£4.19,£8.38 per kg,
Morrisons Frozen Turkey Breast Crown Medium 2-2.3kg Serves 5-7,Morrisons Frozen Turkey Breast Crow…,£21.99,,
Morrisons Frozen Whole Leaf Spinach,Morrisons Frozen Whole Leaf Spinach1kg,£1.79,£1.79 per kg,
 Morrisons Gammon Joint Honey Glaze, Morrisons Gammon Joint Honey Glaze600g,£4.35,£7.25 per kg,
Morrisons Garden Peas,Morrisons Garden Peas1kg,£1.39,£1.39 per kg,
Morrisons Garlic & Herb Potato Wedges ,Morrisons Garlic & Herb Potato Wedges 750g,£1.65,22p per 100g,
Morrisons Garlic And Mushroom Crispbakes ,Morrisons Garlic And Mushroom Crispbakes 2 x 140g,£1.99,£7.11 per kg,Buy 3 for £5
Morrisons Giant Yorkshire Puddings Twin Pack,Morrisons Giant Yorkshire Puddings Twin Pack220g,£1.85,£8.41 per kg,
Morrisons Hash Browns,Morrisons Hash Browns750g,£1.65,£2.20 per kg,
Morrisons Hash Brown Waffle,Morrisons Hash Brown Waffle504g,£1.99,£3.95 per kg,
Morrisons Homestyle Chips,Morrisons Homestyle Chips1.2kg,£2.69,£2.24 per kg,
Morrisons Hot & Spicy Coated Chicken Strips,Morrisons Hot & Spicy Coated Chicken Strips350g,£3.25,£9.29 per kg,
Morrisons  Hunters Chicken & Wedges,Morrisons  Hunters Chicken & Wedges475g,£2.49,£5.24 per kg,
Morrisons Italian Sausage Pasta Bake ,Morrisons Italian Sausage Pasta Bake 400g,£1.69,£4.23 per kg,
Morrisons Jaffa Cake Dessert,Morrisons Jaffa Cake Dessert430g,£2.25,52.3p per 100g,
Morrisons Jumbo Wholetail Scampi ,Morrisons Jumbo Wholetail Scampi 280g,£3,£1.07 per 100g,
Morrisons Lamb Mince,Morrisons Lamb Mince500g,£4.99,£9.98 per kg,
Morrisons Large Prawns,Morrisons Large Prawns250g,£4.49,£17.96 per kg,
Morrisons Lean Beef Mince 5% Fat ,Morrisons Lean Beef Mince 5% Fat 500g,£4.89,£9.78 per kg,"Offer price £4.89, was £5.25"
Morrisons Lemon Cheesecake,Morrisons Lemon Cheesecake470g,£2.25,47.9p per 100g,
Morrisons Lemon Meringue Pie,Morrisons Lemon Meringue Pie475g,£2.75,57.9p per 100g,
Morrisons Limited Edition Seasoned Chips ,Morrisons Limited Edition Seasoned Chips 750g,£1.99,£2.65 per kg,
Morrisons Loaded Choc Brownie Ice Cream,Morrisons Loaded Choc Brownie Ice Cream500ml,£2.69,53.8p per 100ml,
Morrisons Loaded Cookie Dough Ice Cream,Morrisons Loaded Cookie Dough Ice Cream500ml,£2.69,53.8p per 100ml,
Morrisons Low Calorie Caramel Sticks,Morrisons Low Calorie Caramel Sticks3 x 60g,£1.89,£10.50 per kg,
Morrisons Low Calorie High Protein Choc Chip Cookie Dough Ice Cream,Morrisons Low Calorie High Protein Choc…480ml,£2.99,£6.23 per litre,
Morrisons Low Calorie High Protein Salted Caramel Ice Cream,Morrisons Low Calorie High Protei…480ml,£2.99,£6.23 per litre,
Morrisons Low Calorie Raspberry Sticks x 3,Morrisons Low Calorie Raspberry Sticks x 33 x 60ml,£1.89,£1.05 per 100ml,
Morrisons Low Fat Oven Chips,Morrisons Low Fat Oven Chips900g,£1.85,£2.06 per kg,
Morrisons Mackerel Fillets With Salsa Verde Marinade,Morrisons Mackerel Fillets Wi…280g,£4,£14.29 per kg,
Morrisons Mango Chunks ,Morrisons Mango Chunks 500g,£2.75,55p per 100g,Buy 2 for £5
Morrisons Mashed Potato,Morrisons Mashed Potato750g,£1.29,£1.72 per kg,
Morrisons Meat Feast Stuffed Crust Pizza ,Morrisons Meat Feast Stuffed Crust Pizza 459g,£2.75,59.9p per 100g,
Morrisons Meat Free Cottage Pie,Morrisons Meat Free Cottage Pie375g,£1.99,£5.31 per kg,Buy 3 for £5
Morrisons Melon Slice Ice Lollies,Morrisons Melon Slice Ice Lollies4 x 220g,£1.35,15.3p per 100g,
Morrisons Milk Chocolate Amour Ice Cream Sticks ,Morrisons Milk Chocolate Amour Ice Cream Sticks 3 x 120ml,£1.45,40.3p per 100ml,
Morrisons Minced Beef,Morrisons Minced Beef1kg,£6.25,£6.25 per kg,
Morrisons Minced Beef,Morrisons Minced Beef500g,£4.99,£9.98 per kg,
Morrisons  Mini Peppered Steak Bakes ,Morrisons  Mini Peppered Steak Bakes 300g,£2.99,£9.97 per kg,
Morrisons Mini Selection Amour Ice Cream Sticks ,Morrisons Mini Selection Amour Ice Cream Sticks 8 x 50ml,£2.39,59.8p per 100ml,
Morrisons Mint Choc Chip Ice Cream,Morrisons Mint Choc Chip Ice Cream2L,£2.19,11p per 100ml,
Morrisons Mint Chocolate Chip Ice Cream,Morrisons Mint Chocolate Chip Ice Cream900ml,£2.19,24.3p per 100ml,
Morrisons Mixed Vegetables,Morrisons Mixed Vegetables1kg,£1.19,£1.19 per kg,
Morrisons Mochi Ice Cream Selection,Morrisons Mochi Ice Cream Selection156g,£3.49,£2.24 per 100g,
Morrisons Neapolitan Ice Cream,Morrisons Neapolitan Ice Cream2L,£2.19,11p per 100ml,
Morrisons Neapolitan Ice Cream Sandwiches,Morrisons Neapolitan Ice Cream Sandwiches8 x 90ml,£2.19,30.4p per 100ml,
Morrisons New York Cheesecake,Morrisons New York Cheesecake450g,£2.49,55.3p per 100g,
Morrisons Paella Mix ,Morrisons Paella Mix 500g,£1.95,39p per 100g,"Offer price £1.95, was £2.19"
Morrisons Passion Star Martini Mix,Morrisons Passion Star Martini Mix300g,99p,33p per 100g,"Offer price 99p, was £2"
Morrisons Peas Sweetcorn Carrots Broccoli & Red Pepper,Morrisons Peas Sweetcorn Carrot…1kg,£1.55,£1.55 per kg,
Morrisons Pepperoni Pizza Deep Pan 378G,Morrisons Pepperoni Pizza Deep Pan 378G378g,£1.85,48.9p per 100g,
Morrisons Petit Pois,Morrisons Petit Pois1kg,£1.69,£1.69 per kg,
Morrisons Pineapple,Morrisons Pineapple450g,£2.75,£6.11 per kg,Buy 2 for £5
Morrisons Plant Revolution 10 Pumpkin Falafels,Morrisons Plant Revolutio…300g,£2.50,£8.33 per kg,
Morrisons Plant Revolution 16 Chicken Style Nuggets,Morrisons Plant Revolution 16…320g,£1.99,£6.22 per kg,Buy 3 for £5
Morrisons Plant Revolution 4 Spicy Bean Burgers,Morrisons Plant Revolutio…454g,£1.99,£4.38 per kg,Buy 3 for £5
Morrisons Plant Revolution Beefless Wellington,Morrisons Plant Revolutio…560g,£3.50,£6.25 per kg,
Morrisons Plant Revolution Caramel Brownie Ice Cream,Morrisons Plant Revolution Ca…500ml,£2.99,59.8p per 100ml,
Morrisons Plant Revolution Chicken Style Pieces,Morrisons Plant Revolutio…300g,£1.99,£6.63 per kg,Buy 3 for £5
Morrisons Plant Revolution Choc Cookie Dough Ice Cream,Morrisons Plant Revolution Choc…500ml,£2.99,59.8p per 100ml,
Morrisons Plant Revolution Meat Free Burgers,Morrisons Plant Revolut…342g,£1.99,£5.82 per kg,Buy 3 for £5
Morrisons Plant Revolution Meat Free Mince ,Morrisons Plant Revolut…400g,£1.99,£4.98 per kg,Buy 3 for £5
