name,Price Per Unit,Price Per Measure,Promotion
Morliny Polish Smoked Farmer's Sausage Wiejska,Morliny Polish Smoked Farmer's Sausage Wiejska100g,£1.29,£1.29 per 100g,
Morliny Sliced Zywiecka Sausage ,Morliny Sliced Zywiecka Sausage 90g,£1.29,£1.43 per 100g,
Morliny Sopocka ,Morliny Sopocka 100g,£1.29,£1.29 per 100g,
Morrisons Lemongrass ,Morrisons Lemongrass 2 per pack,75p,37.5p each,
Morrisons Scotch Bonnet Chillies ,Morrisons Scotch Bonnet Chillies 50g,99p,£19.80 per kg,
Mother Africa Pepper Soup Mix,Mother Africa Pepper Soup Mix80g,£2,£2.50 per 100g,
Najma Bear Halal Delicious Turkey Slices ,Najma Bear Halal Delicious Turkey Slices 90g,£1.49,£1.66 per 100g,
Najma Chicken Slices With Herbs,Najma Chicken Slices With Herbs150g,£2.59,£1.73 per 100g,
Najma Lincolnshire Style Turkey Sausages,Najma Lincolnshire Style Turkey Sausages,£3.45,,
Najma Mini Chicken Sausages,Najma Mini Chicken Sausages,£2.29,,
Najma Roasted Turkey Slices,Najma Roasted Turkey Slices150g,£2.49,£1.66 per 100g,
Najma Sliced Spanish Tapas Selection,Najma Sliced Spanish Tapas Selection120g,£2.49,£2.08 per 100g,
Najma Sliced Turkey Salami Slices,Najma Sliced Turkey Salami Slices80g,£1.69,£2.11 per 100g,
Najma Smoked Turkey Rashers ,Najma Smoked Turkey Rashers 150g,£2.59,£1.73 per 100g,
Najma Spicy Breaded Chicken Fillets ,Najma Spicy Breaded Chicken Fillets 300g,£3.79,£1.26 per 100g,
Najma Spicy Breaded Chicken Wings ,Najma Spicy Breaded Chicken Wings 320g,£3.45,£1.08 per 100g,
Najma Wafer Thin Turkey Slices,Najma Wafer Thin Turkey Slices125g,£2.59,£2.07 per 100g,
Najma Wafer Thin Turkey Slices With Herbs,Najma Wafer Thin Turkey Slices With Herbs125g,£2.59,£2.07 per 100g,
Najma Za'Atar Chicken Slices ,Najma Za'Atar Chicken Slices 130g,£2.25,£1.73 per 100g,
Nash's Red Lemonade     ,Nash's Red Lemonade     1.5L,£1.40,9.3p per 100ml,
Nature Valley Crunchy Canadian Maple Syrup Cereal Bars,Nature Valley Crunchy Canadian…5 x 42g,£1.50,71.3p per 100g,"Offer price £1.50, was £2.40"
Nature Valley Crunchy Variety Cereal Bars,Nature Valley Crunchy Variety Cereal Bars5 x 42g,£1.50,71.3p per 100g,"Offer price £1.50, was £2.40"
Nem Viet Pho Kit ,Nem Viet Pho Kit 157g,£2.50,£1.59 per 100g,
Nem Viet Vietnamese Spring Roll Kit,Nem Viet Vietnamese Spring Roll Kit200g,£2.50,£1.25 per 100g,
Nerds Grape & Strawberry,Nerds Grape & Strawberry46.7g,£1,£2.14 per 100g,
Nerds Rainbow Theatre Box,Nerds Rainbow Theatre Box141g,£2.49,£1.77 per 100g,
Nerds Watermelon & Cherry,Nerds Watermelon & Cherry46.7g,£1,£2.14 per 100g,
Nestle Nido Milk Powder ,Nestle Nido Milk Powder 400g,£5.70,£1.43 per 100g,
Niru Coconut Milk,Niru Coconut Milk400ml,£1.15,28.8p per 100ml,
Nissin Demae Ramen Beef Noodles ,Nissin Demae Ramen Beef Noodles 100g,65p,£6.50 per kg,
Nissin Demae Ramen Chicken Noodles ,Nissin Demae Ramen Chicken Noodles 100g,65p,£6.50 per kg,
Nissin Yakisoba Chili Noodles,Nissin Yakisoba Chili Noodles111g,£1.25,£11.26 per kg,"Offer price £1.25, was £1.49"
Nissin Yakisoba Classic Noodles,Nissin Yakisoba Classic Noodles109g,£1.25,£11.47 per kg,"Offer price £1.25, was £1.49"
Nong Shim Big Bowl Spicy Shin Noodle Soup,Nong Shim Big Bowl Spicy Shin Noodle Soup114g,£1.75,£15.35 per kg,
Nong Shim Champong Ramyun ,Nong Shim Champong Ramyun 124g,99p,£7.98 per kg,
Nongshim Kimchi Ramyun ,Nongshim Kimchi Ramyun 120g,£1,£8.33 per kg,
Nongshim Shin Ramyun Noodle Soup,Nongshim Shin Ramyun Noodle Soup120g,£1,£8.33 per kg,
Nong Shim Shrimp Flavoured Cracker,Nong Shim Shrimp Flavoured Cracker75g,99p,£1.32 per 100g,
Nong Shim Spicy Shin Cup Noodle Soup,Nong Shim Spicy Shin Cup Noodle Soup68g,£1.19,£1.75 per 100g,
Num Num Chicken Cup Noodle ,Num Num Chicken Cup Noodle 65g,£1,£1.54 per 100g,
Num Num Curry Cup Noodle ,Num Num Curry Cup Noodle 65g,£1,£1.54 per 100g,
Num Num Hokkien Satay Noodles,Num Num Hokkien Satay Noodles65g,£1.95,£3.00 per 100g,
Num Num Spicybeef Cup Noodle,Num Num Spicybeef Cup Noodle65g,£1,£1.54 per 100g,
Odlums Irish Brown Soda Bread Mix,Odlums Irish Brown Soda Bread Mix1kg,£1.90,£1.90 per kg,
Of Tov Chicken Schnitzel,Of Tov Chicken Schnitzel600g,£8,£1.33 per 100g,
O'Kane Squeezy Honey,O'Kane Squeezy Honey340g,£2.29,67.4p per 100g,
Old Jamaica Diet Ginger Beer,Old Jamaica Diet Ginger Beer1.5L,£1.65,11p per 100ml,
Old Jamaica Ginger Beer,Old Jamaica Ginger Beer1.5L,£1.65,11p per 100ml,
Old Jamaica Light Ginger Beer,Old Jamaica Light Ginger Beer330ml,59p,17.9p per 100ml,
Old Time Thin Cut Irish Marmelade,Old Time Thin Cut Irish Marmelade454g,£2,44.1p per 100g,
One Love Vegan Caribbean Fruit Cake Slices,One Love Vegan Caribbea…90g,£1,£1.11 per 100g,
Ors Olive Oil 2-N-1 Shine Mist & Heat Defense With Grapeseed Oil,Ors Olive Oil 2-N-1 Shine Mist & Heat…136ml,£6,£4.41 per 100ml,
Ors Olive Oil Glossing Hair Polisher With Pequi Oil ,Ors Olive Oil Glossing Hair Polisher With Pequi Oil 177ml,£6.50,£3.67 per 100ml,
Ors Olive Oil Nourishing Exotic Scalp Oil With Babassu Oil,Ors Olive Oil Nourishing Exotic S…127ml,£5.50,£4.33 per 100ml,
Ors Touch-Up No-Lye Hair Relaxer Kit,Ors Touch-Up No-Lye Hair Relaxer Kit,£3.50,,
Osem Bamba Peanut Butter Puffs ,Osem Bamba Peanut Butter Puffs 100g,£1.49,£1.49 per 100g,
Osem Chicken Flavour Noodle Soup,Osem Chicken Flavour Noodle Soup53g,£1.39,£2.62 per 100g,
Osem Chicken Flavour Soup & Seasoning Mix  ,Osem Chicken Flavour Soup & Seasoning Mix  400g,£3.29,82.3p per 100g,
Osem Cream Crackers   ,Osem Cream Crackers   250g,£1.49,59.6p per 100g,
Osem Falafel Mix,Osem Falafel Mix180g,£2.15,£1.19 per 100g,
Osem Israeli Cous Cous ,Osem Israeli Cous Cous 250g,£1.19,£4.76 per kg,
Osem Mini Croutons    ,Osem Mini Croutons    400g,£2.49,62.3p per 100g,
Osem Onion Soup & Seasoning Mix,Osem Onion Soup & Seasoning Mix400g,£4.30,£1.08 per 100g,
Osem Petit Beurre Classic Biscuit ,Osem Petit Beurre Classic Biscuit 250g,£1.35,54p per 100g,
Osem Quick Jelly Strawberry Desert Mix,Osem Quick Jelly Strawberry Desert Mix90g,£1.19,£1.32 per 100g,
Osem Salted Pretzel Sticks ,Osem Salted Pretzel Sticks 400g,£2.89,72.3p per 100g,
Osem Salted Pretzel Twists   ,Osem Salted Pretzel Twists   400g,£3.19,79.8p per 100g,
Oshee Vitamin Cocktail,Oshee Vitamin Cocktail250ml,60p,24p per 100ml,
Oshee Vitamin Detox & Herbal Water,Oshee Vitamin Detox & Herbal Water555ml,£1.19,21.4p per 100ml,
Oshee Vitamin Energy Drink ,Oshee Vitamin Energy Drink 250ml,60p,24p per 100ml,
Oshee Vitamin Recovery Drink,Oshee Vitamin Recovery Drink250ml,60p,24p per 100ml,
Oshee Vitamins & Minerals Energy Drink,Oshee Vitamins & Minerals Energy Drink250ml,50p,20p per 100ml,"Offer price 50p, was 60p"
Osu Apple Cider Vinegar With Blueberry And Pomegranate,Osu Apple Cider Vinegar With Bl…500ml,£7.49,£1.50 per 100ml,
Osu Original Apple Cider Vinegar,Osu Original Apple Cider Vinegar500ml,£7.49,£1.50 per 100ml,
Pakeeza Ayran Lassi Natural Yogurt Drink,Pakeeza Ayran Lassi Natural Yogurt Drink1kg,£2.24,£2.24 per kg,"Offer price £2.24, was £2.49"
Pakeeza Exotic Mango Lassi Yogurt Drink ,Pakeeza Exotic Mango Lassi Yogurt Drink 1kg,£3.19,31.9p per 100g,"Offer price £3.19, was £3.49"
Pakeeza Live Set Natural Yogurt,Pakeeza Live Set Natural Yogurt425g,99p,23.3p per 100g,
Pakeeza Live Set Natural Yogurt,Pakeeza Live Set Natural Yogurt900g,£1.99,22.1p per 100g,
Pakeeza Mango Lassi ,Pakeeza Mango Lassi 330ml,£1.29,39.1p per 100ml,"Offer price £1.29, was £1.50"
Pakeeza Paneer ,Pakeeza Paneer 226g,£2,88.5p per 100g,
Pakeeza Passionfruit Lassi,Pakeeza Passionfruit Lassi330ml,£1.29,39.1p per 100ml,"Offer price £1.29, was £1.50"
Palmer's Coconut Oil Formula Leave In Conditioner,Palmer's Coconut Oil Formul…250ml,£6.29,£2.52 per 100ml,
Palmer's Coconut Oil Formula Moisture Boost Conditioner,Palmer's Coconut Oil Formula Mo…400ml,£5,£1.25 per 100ml,
Palmer's Olive Oil Formula Shine Therapy Conditioner,Palmer's Olive Oil Formula Shine Therapy Conditioner400ml,£5,£1.25 per 100ml,
Palmer's Olive Oil Formula Shine Therapy Shampoo,Palmer's Olive Oil Formula Shine Therapy Shampoo400ml,£4.50,£1.13 per 100ml,
Palwin No 10 Menorah Wine,Palwin No 10 Menorah Wine75cl,£11,£11.00 per 75cl,
Paskesz Cola Sour Sticks ,Paskesz Cola Sour Sticks 50g,£1.19,£2.38 per 100g,
Paskesz Melba Toast Original,Paskesz Melba Toast Original200g,£2.80,£1.40 per 100g,
Paskesz Strawberry Sour Sticks,Paskesz Strawberry Sour Sticks50g,£1.19,£2.38 per 100g,
Peacocks Ramadan Gift Bag,Peacocks Ramadan Gift Bag,£4,,
Peppadew Mild Sweet Piquante Peppers,Peppadew Mild Sweet Piquante Peppers400g,£3.25,81.3p per 100g,
Piatnica Smietana Soured Cream,Piatnica Smietana Soured Cream400g,£1.49,37.3p per 100g,
Polish Special Cucumber,Polish Special Cucumber800g,£2.19,27.4p per 100g,
Polish Speciality Sauerkraut With Carrot,Polish Speciality Sauerkraut With Carrot820g,£1.89,£2.30 per kg,
Pop Rocks Tutti Frutti Popping Gum,Pop Rocks Tutti Frutti Popping Gum7g,49p,£7.00 per 100g,
Port Royal Jamaican Beef & Cheese Patty,Port Royal Jamaican Beef & Cheese Patty140g,£1.09,77.9p per 100g,
Port Royal Jamaican Beef Patty,Port Royal Jamaican Beef Patty140g,£1.09,77.9p per 100g,
Port Royal Jamaican Chicken Patty,Port Royal Jamaican Chicken Patty140g,£1.09,77.9p per 100g,
Port Royal Jamaican Jerk Chicken Patty,Port Royal Jamaican Jerk Chicken Patty140g,£1.09,77.9p per 100g,
Port Royal Jamaican Lamb Patty,Port Royal Jamaican Lamb Patty140g,£1.09,77.9p per 100g,
Port Royal Jamaican Saltfish Patty ,Port Royal Jamaican Saltfish Patty 140g,£1.09,£7.79 per kg,
Port Royal Jamaican Vegetable Patty,Port Royal Jamaican Vegetable Patty140g,£1.09,77.9p per 100g,
Profi Chicken Pate,Profi Chicken Pate131g,79p,60.3p per 100g,
Profi Poultry Pate With Mushrooms,Profi Poultry Pate With Mushrooms131g,75p,57.3p per 100g,
Profi Poultry Tomato Pate,Profi Poultry Tomato Pate131g,79p,60.3p per 100g,
Prymat Bay Leaves,Prymat Bay Leaves6g,35p,58.3p per 10g,
Prymat Black Pepper,Prymat Black Pepper20g,35p,17.5p per 10g,
Prymat Breadcrumbs,Prymat Breadcrumbs400g,£1,2.5p per 10g,
Prymat Chicken Seasoning,Prymat Chicken Seasoning30g,35p,11.7p per 10g,
Prymat Classic Mustard ,Prymat Classic Mustard 180g,65p,36.1p per 100g,
Prymat Garlic Seasoning,Prymat Garlic Seasoning20g,35p,17.5p per 10g,
Prymat Ground Sweet Paprika Seasoning,Prymat Ground Sweet Paprika Seasoning20g,35p,17.5p per 10g,
Prymat Kebab Seasoning,Prymat Kebab Seasoning30g,35p,11.7p per 10g,
Prymat Majeranek Suszony,Prymat Majeranek Suszony8g,35p,43.8p per 10g,
Prymat Onion,Prymat Onion300g,£2.90,9.7p per 10g,
Prymat Potato Seasoning,Prymat Potato Seasoning25g,35p,14p per 10g,
Przysnacki Green Onion Snacks ,Przysnacki Green Onion Snacks 150g,£1.89,£1.26 per 100g,
Przysnacki Prazynki O Smaku Bekon,Przysnacki Prazynki O Smaku Bekon120g,£1.89,£1.58 per 100g,
Ptasie Mleczko Vanilla Marshmallow,Ptasie Mleczko Vanilla Marshmallow340g,£1.75,51.5p per 100g,
Pudliszki Ketchup,Pudliszki Ketchup480g,£1.15,24p per 100g,
Pudliszki Ketchup ,Pudliszki Ketchup 480g,£1.25,26p per 100g,
Rajah All Purpose Seasoning,Rajah All Purpose Seasoning400g,£1.75,4.4p per 10g,"Offer price £1.75, was £1.99"
Rajah All Purpose Seasoning,Rajah All Purpose Seasoning100g,50p,5p per 10g,
Rajah Bay Leaves,Rajah Bay Leaves10g,99p,99p per 10g,
Rajah Black Mustard Seeds,Rajah Black Mustard Seeds100g,75p,75p per 100g,
Rajah Cassia Bark,Rajah Cassia Bark50g,64p,12.8p per 10g,
Rajah Chilli Powder,Rajah Chilli Powder100g,99p,9.9p per 10g,
Rajah Coarse Black Pepper,Rajah Coarse Black Pepper100g,£1.49,14.9p per 10g,
Rajah Crushed Red Chilli,Rajah Crushed Red Chilli200g,£1.49,7.5p per 10g,
Rajah Dhaniya Ground Coriander,Rajah Dhaniya Ground Coriander100g,99p,9.9p per 10g,
Rajah Dhaniya Whole Coriander Seeds,Rajah Dhaniya Whole Coriander Seeds50g,99p,£1.98 per 100g,
Rajah Extra Hot Chilli Powder,Rajah Extra Hot Chilli Powder100g,99p,9.9p per 10g,
Rajah Fennel,Rajah Fennel300g,£1.75,58.3p per 100g,
Rajah Garam Masala,Rajah Garam Masala400g,£2.50,6.3p per 10g,
Rajah Garam Masala ,Rajah Garam Masala 85g,99p,£1.16 per 100g,
Rajah Garlic & Coriander Seasoning,Rajah Garlic & Coriander Seasoning100g,99p,9.9p per 10g,
Rajah Garlic Powder,Rajah Garlic Powder100g,£1,10p per 10g,"Offer price £1, was £1.25"
Rajah Ground Dhaniya ,Rajah Ground Dhaniya 400g,£2.50,62.5p per 100g,
Rajah Ground Ginger,Rajah Ground Ginger85g,99p,11.6p per 10g,
Rajah Haldi Ground Turmeric,Rajah Haldi Ground Turmeric100g,99p,9.9p per 10g,
Rajah Hot Madras Curry Powder,Rajah Hot Madras Curry Powder400g,£1.75,4.4p per 10g,"Offer price £1.75, was £1.99"
Rajah Hot Madras Curry Powder,Rajah Hot Madras Curry Powder100g,99p,9.9p per 10g,
Rajah Jeera Ground Cumin,Rajah Jeera Ground Cumin100g,99p,9.9p per 10g,
Rajah Jeera Whole Cumin Seeds,Rajah Jeera Whole Cumin Seeds400g,£2,5p per 10g,"Offer price £2, was £2.35"
Rajah Mild Madras Curry Powder,Rajah Mild Madras Curry Powder100g,99p,9.9p per 10g,
Rajah Paprika,Rajah Paprika400g,£1.99,5p per 10g,
Rajah Paprika Powder,Rajah Paprika Powder100g,99p,9.9p per 10g,
Rajah Tandoori Masala,Rajah Tandoori Masala400g,£2,5p per 10g,"Offer price £2, was £2.35"
Rajah Tandoori Masala,Rajah Tandoori Masala100g,99p,9.9p per 10g,
Rajah Whole Black Pepper,Rajah Whole Black Pepper100g,£1.49,14.9p per 10g,
Rajah Whole Cloves,Rajah Whole Cloves200g,£4.30,£2.15 per 100g,
Rajah Whole Dhaniya Coriander Seeds,Rajah Whole Dhaniya Coriander Seeds200g,90p,45p per 100g,
Rajah Whole Fenugreek Seeds,Rajah Whole Fenugreek Seeds100g,99p,9.9p per 10g,
Rajah Whole Green Cardomoms,Rajah Whole Green Cardomoms50g,£3,£6.00 per 100g,
Rakusen's Chocolate Oaties,Rakusen's Chocolate Oaties200g,£3.25,£1.63 per 100g,
Rakusen's Dark Chocolate Digestives,Rakusen's Dark Chocolate Digestives200g,£2.29,£1.15 per 100g,
Rakusen's Matzos Flame Baked Cracker,Rakusen's Matzos Flame Baked Cracker200g,£1.65,82.5p per 100g,
Rakusen's Mini Snackers Curry Crackers,Rakusen's Mini Snackers Curry Crackers85g,£1.99,£2.34 per 100g,
Rakusen's Mini Snackers Garlic Crackers ,Rakusen's Mini Snackers Garlic Crackers 85g,£1.99,£2.34 per 100g,
Rakusens Mini Snackers Herb & Onion Crackers,Rakusens Mini Snackers Herb & Onion Crackers85g,£1.99,£2.34 per 100g,
Rakusen's Tea Matzos Flame Baked Crackers       ,Rakusen's Tea Matzos Flame Baked Crackers       150g,£1.39,92.7p per 100g,
Red Vines Twists Original Red ,Red Vines Twists Original Red 141g,£2.50,£1.77 per 100g,
Reese's Sticks Wafer Bar,Reese's Sticks Wafer Bar42g,80p,£1.91 per 100g,"Offer price 80p, was £1.10"
Reese's White Peanut Butter Cups,Reese's White Peanut Butter Cups42g,£1,£2.38 per 100g,"Offer price £1, was £1.35"
Reese's XL Peanut Butter Bar,Reese's XL Peanut Butter Bar120g,£1.90,£1.58 per 100g,"Offer price £1.90, was £2.20"
Regal Angel Cake Slices,Regal Angel Cake Slices5 per pack,£1.25,25p each,
Regal Bakery Almond Cookies,Regal Bakery Almond Cookies12 per pack,£1.25,10.4p each,"Offer price £1.25, was £1.79"
Regal Bakery Cashew Cookies,Regal Bakery Cashew Cookies12 per pack,£1.25,10.4p each,"Offer price £1.25, was £1.79"
Regal Bakery Coconut Cookies,Regal Bakery Coconut Cookies12 per pack,£1.25,10.5p each,"Offer price £1.25, was £1.35"
Regal Bakery Madeira Cake Slices,Regal Bakery Madeira Cake Slices370g,£1.25,33.8p per 100g,
Regal Bakery Marble Deluxe Madeira,Regal Bakery Marble Deluxe Madeira590g,£2.50,42.4p per 100g,
Regal Bakery Mini Madeira Cakes,Regal Bakery Mini Madeira Cakes350g,£1,28.6p per 100g,
Regal Bakery Puff Pastry Finger Biscuits ,Regal Bakery Puff Pastry Finger Biscuits 200g,£1,50p per 100g,
Regal Bakery Sliced Fruit Cake,Regal Bakery Sliced Fruit Cake,£2.25,,
Regal Classic Choco & Honey Snack Cakes,Regal Classic Choco & Honey Snack Cakes250g,£1.29,51.6p per 100g,
Regal Classic Milk Snack Cakes,Regal Classic Milk Snack Cakes250g,£1.25,50p per 100g,
Regal Classic Strawberry Snack Cakes ,Regal Classic Strawberry Snack Cakes 250g,£1.25,50p per 100g,
Regal Garlic & Coriander Naan Bread,Regal Garlic & Coriander Naan Bread3 per pack,£2,66.7p each,
Regal Original Rusk Cake,Regal Original Rusk Cake18 per pack,£2,11.1p each,"Offer price £2, was £2.50"
Regal Plain Naans,Regal Plain Naans3 per pack,£2,66.7p each,
Regal Puff Pastry Delight,Regal Puff Pastry Delight220g,£2.25,£1.02 per 100g,
Regal Sliced Coconut Cake ,Regal Sliced Coconut Cake 10 per pack,£2.25,22.5p each,
Regal Sliced Madeira Cake ,Regal Sliced Madeira Cake 10 per pack,£2.25,22.5p each,
Riya's Adrak Chair ,Riya's Adrak Chair 200g,£2.19,£1.10 per 100g,
Riya's Karak Chai ,Riya's Karak Chai 200g,£2.19,£1.10 per 100g,
Riya's Masala Chai ,Riya's Masala Chai 200g,£2.19,£1.10 per 100g,
Rowse Pure & Natural Runny Honey,Rowse Pure & Natural Runny Honey340g,£2.99,87.9p per 100g,
Rowse Pure & Natural Spreadable Honey,Rowse Pure & Natural Spreadable Honey340g,£2.99,87.9p per 100g,
Rowse Pure & Natural Squeezy Runny Honey,Rowse Pure & Natural Squeezy Runny Honey340g,£2.99,87.9p per 100g,
Royal Almond Halwa,Royal Almond Halwa350g,£3.75,£1.07 per 100g,
Royal Angoori Rassomalai ,Royal Angoori Rassomalai 450g,£2.99,66.4p per 100g,
Royal Gulabjam,Royal Gulabjam500g,£2.99,59.8p per 100g,
Royal Rassomalai,Royal Rassomalai500g,£2.99,59.8p per 100g,
Royal Street Food Kachori Aloo,Royal Street Food Kachori Aloo,£3,,
Royal Street Food Ragda Pattic,Royal Street Food Ragda Pattic,£3,,
Royal Street Food Samosa Chole,Royal Street Food Samosa Chole,£3,,
Rubicon Sparkling Lychee Juice Soft Drink,Rubicon Sparkling Lychee Juice Soft Drink2L,£1.50,7.5p per 100ml,"Offer price £1.50, was £1.95"
Rubicon Sparkling Mango Juice Soft Drink,Rubicon Sparkling Mango Juice Soft Drink2L,£1.50,7.5p per 100ml,"Offer price £1.50, was £1.95"
Rubicon Sparkling Mango Juice Soft Drink,Rubicon Sparkling Mango Juice Soft Drink500ml,£1.50,30p per 100ml,
Rubicon Sparkling Mango Juice Soft Drink,Rubicon Sparkling Mango Juice Soft Drink18 x 330ml,£5,8.4p per 100ml,"Offer price £5, was £6.75"
Rubicon Sparkling Mango Juice Soft Drink,Rubicon Sparkling Mango Juice Soft Drink6 x 330ml,£3.85,19.4p per 100ml,
Rubicon Sparkling Mango Juice Sugar Free Soft Drink,Rubicon Sparkling Mango Juice Sugar Free Soft Drink2L,£1.75,8.8p per 100ml,"Offer price £1.75, was £1.95"
Rubicon Sparkling Passionfruit Juice Soft Drink,Rubicon Sparkling Passion…2L,£1.50,7.5p per 100ml,"Offer price £1.50, was £1.95"
Rubicon Spring Black Cherry & Raspberry Sparkling Flavoured Water,Rubicon Spring Black Cherry…1.5L,£1.29,86p per litre,
Rubicon Spring Black Cherry & Raspberry Sparkling Flavoured Water,Rubicon Spring Black Cherry…4 per pack,£3,75p each,
Rubicon Spring Orange & Mango Sparkling Flavoured Water,Rubicon Spring Orange & Mango S…1.5L,£1.29,86p per litre,
Rubicon Spring Orange & Mango Sparkling Flavoured Water,Rubicon Spring Orange & Mango S…,£3,,
Rubicon Spring Strawberry & Kiwi Sparkling Flavoured Water,Rubicon Spring Strawber…1.5L,£1.29,86p per litre,
Rubicon Still Deluxe Guava Juice Drink,Rubicon Still Deluxe Guava Juice Drink1L,£1.69,16.9p per 100ml,
Rubicon Still Deluxe Mango Juice Drink ,Rubicon Still Deluxe Mango Juice Drink 1L,£1.69,16.9p per 100ml,
Rubicon Still Guava Juice Drink,Rubicon Still Guava Juice Drink1L,£1.49,14.9p per 100ml,
Rubicon Still Mango Juice Drink,Rubicon Still Mango Juice Drink1L,£1.25,12.5p per 100ml,
Rubicon Still Passion Fruit Juice Drink,Rubicon Still Passion Fruit Juice Drink1L,£1.25,12.5p per 100ml,
Salaam Basmati Rice  ,Salaam Basmati Rice  10kg,£17.99,£1.80 per kg,
Salaam Basmati Rice,Salaam Basmati Rice5kg,£8.99,£1.80 per kg,
Samai Garlic Plantain Chips,Samai Garlic Plantain Chips75g,85p,£1.13 per 100g,
Samai Jalapeno Chilli Plantain Chips ,Samai Jalapeno Chilli Plantain Chips 75g,85p,£1.13 per 100g,
Samai Naturally Sweet Plantain Chips,Samai Naturally Sweet Plantain Chips75g,85p,£1.13 per 100g,
Samai Pacific Sea Salt Plantain Chips,Samai Pacific Sea Salt Plantain Chips75g,85p,£1.13 per 100g,
Samyang Hot Chicken Cup Ramen,Samyang Hot Chicken Cup Ramen70g,£1.75,£2.50 per 100g,
Samyang Hot Chicken Flavor Ramen ,Samyang Hot Chicken Flavor Ramen 140g,£1,£7.14 per kg,
Sara Sunflower Seeds,Sara Sunflower Seeds150g,£1.25,83.3p per 100g,
Sea Isle Black Beans In Salted Water ,Sea Isle Black Beans In Salted Water 240g,69p,£2.88 per kg,
Sea Isle Blackeye Beans In Salted Water,Sea Isle Blackeye Beans In Salted Water240g,69p,£2.88 per kg,
Sea Isle Gunga Peas In Salted Water ,Sea Isle Gunga Peas In Salted Water 240g,69p,£2.88 per kg,
Sea Isle Peas & Beans Mix In Salted Water,Sea Isle Peas & Beans Mix In Salted Water400g,69p,£1.73 per kg,
Sea Isle Red Kidney Beans In Salted Water ,Sea Isle Red Kidney Beans In Salted Water 240g,69p,£2.88 per kg,
Sea Isle Strawberry Flavour Syrup,Sea Isle Strawberry Flavour Syrup750ml,£2.10,28p per 100ml,
Sera Mild Pepper Paste ,Sera Mild Pepper Paste 350g,£1.95,55.7p per 100g,
Sera Pomegranate Molasses,Sera Pomegranate Molasses250ml,£1.50,60p per 100ml,
Serge Peanut Punch Milk Drink ,Serge Peanut Punch Milk Drink 240ml,£1,41.7p per 100ml,
Sesame Snaps,Sesame Snaps4 x 30g,95p,79.2p per 100g,
Sesame Snaps with Coconut,Sesame Snaps with Coconut4 x 30g,95p,79.2p per 100g,
Sesame Snaps with Yogurt,Sesame Snaps with Yogurt4 x 30g,95p,79.2p per 100g,
Seven Moons Udon Japanese Style Noodles,Seven Moons Udon Japanese Style Noodles400g,£1.49,£3.73 per kg,
Shahzada Basmati Rice,Shahzada Basmati Rice10kg,£16,£1.60 per kg,
Shalimar Monkey Nuts ,Shalimar Monkey Nuts 300g,£1,33.3p per 100g,
Shana Aloo Paratha ,Shana Aloo Paratha 4 per pack,£1.75,43.8p each,"Offer price £1.75, was £2.25"
Shana Chilli Paratha,Shana Chilli Paratha5 per pack,£1.70,34p each,"Offer price £1.70, was £1.89"
Shana Chopped Spinach,Shana Chopped Spinach300g,£1.10,£3.67 per kg,"Offer price £1.10, was £1.25"
Shana Garlic Paratha,Shana Garlic Paratha5 per pack,£1.70,34p each,"Offer price £1.70, was £1.89"
Shana Green Chilli,Shana Green Chilli300g,£1.10,£3.67 per kg,"Offer price £1.10, was £1.25"
Shana Karela,Shana Karela300g,£1.10,£3.67 per kg,"Offer price £1.10, was £1.25"
Shana Masala Chapatti,Shana Masala Chapatti300g,£1.70,£5.67 per kg,"Offer price £1.70, was £1.89"
Shana Methi,Shana Methi300g,£1.10,£3.67 per kg,"Offer price £1.10, was £1.25"
Shana Okra Sliced Rings,Shana Okra Sliced Rings300g,£1.10,£3.67 per kg,"Offer price £1.10, was £1.25"
Shana Onion Paratha ,Shana Onion Paratha 400g,£1.70,£4.25 per kg,"Offer price £1.70, was £1.89"
Shana Original Paratha,Shana Original Paratha400g,£1.70,£4.25 per kg,"Offer price £1.70, was £1.89"
Shana Paratha Light,Shana Paratha Light325g,£1.70,52.4p per 100g,"Offer price £1.70, was £1.89"
Shana Plain Lacha Paratha,Shana Plain Lacha Paratha400g,£1.70,£4.25 per kg,"Offer price £1.70, was £1.89"
Shana Punjabi Samosa ,Shana Punjabi Samosa 460g,£2.25,£4.89 per kg,"Offer price £2.25, was £2.75"
Shana Saragawa,Shana Saragawa300g,£1.10,£3.67 per kg,"Offer price £1.10, was £1.25"
Shana Shredded Coconut,Shana Shredded Coconut300g,£1.75,£5.83 per kg,"Offer price £1.75, was £1.89"
Shana Whole Baby Okra ,Shana Whole Baby Okra 300g,£1.10,£3.67 per kg,"Offer price £1.10, was £1.25"
Shana Wholemeal Chapatti,Shana Wholemeal Chapatti320g,£1.70,£5.32 per kg,"Offer price £1.70, was £1.89"
Shazans Beef Mince,Shazans Beef Mince500g,£4.99,£9.98 per kg,
Shazans Chicken Breast Fillets,Shazans Chicken Breast Fillets1.8kg,£11.50,£6.39 per kg,"Offer price £11.50, was £14"
Shazans Chicken Breast Fillets,Shazans Chicken Breast Fillets650g,£5.50,84.6p per 100g,
Shazans Chicken Diced Breast Fillets,Shazans Chicken Diced Breast Fillets450g,£4.80,£1.07 per 100g,
Shazans Chicken Drumsticks,Shazans Chicken Drumsticks1kg,£4.80,48p per 100g,
